g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.088,1,4,0.0378320217132568,0.0744847378892803,0.0091888985494629,-0.014389402578018,-0.015780013750385,-0.0217854741009162,-0.1304149604373476,-inf,-inf
0.089,1,4,0.0370731353759765,0.075540565719243,0.0063444075115325,-0.0089229106430269,-0.0167947202004517,-0.0320332262228923,-0.140308096346152,-inf,-inf
0.09,1,4,0.040684700012207,0.0767380911229366,0.0115742189595461,-0.0115373459778126,-0.0179795054221495,-0.0269043215313404,-0.1201605550550033,-0.5971973499169783,-inf
0.091,1,4,0.022780418395996,0.0915381794450156,0.0056450282489568,-0.0029423492383611,-0.0157968800612657,-0.0272553885070387,-0.1319552948964015,-0.681578903716406,-inf
0.092,1,4,0.0226120948791503,0.0825214073031233,0.01327553641117,-0.0103973576611769,-0.0152963342126835,-0.0224992902400691,-0.1305583428310018,-0.691487248857002,-inf
0.093,1,4,0.022432804107666,0.0778880200772415,0.0137665118405613,-0.0093503353898504,-0.0146729755783506,-0.0305955966660371,-0.1215588087775134,-0.8048779120263941,-inf
0.094,1,4,0.0228137969970703,0.0831231955823321,0.0081217965043951,-0.0110666913884689,-0.0174566946547641,-0.0317496486309849,-0.1360216319226107,-0.7488253980865711,-inf
0.095,1,4,0.0385096073150634,0.0892149283383145,0.008048934861624,-0.0082122335052292,-0.0154409640373027,-0.0238240812337365,-0.1259497097685353,-inf,-inf
0.096,1,4,0.0407578945159912,0.0741631677705994,5.5532167091321386e-05,-0.0114410529438772,-0.0169611467593273,-0.0345601549329296,-0.1524182678204979,-0.8068179786147434,-inf
0.097,1,4,0.0226101875305175,0.087707317830201,0.0054375572619224,-0.0111645419182063,-0.0150693922323266,-0.0306874989422057,-0.1446394556690061,-0.8897393553855862,-inf
0.098,1,4,0.0225231647491455,0.0955216434782933,0.0043032966154133,-0.0070668456252071,-0.0134231044440694,-0.0281620980517555,-0.1357155588668712,-0.71896267186965,-inf
0.099,1,4,0.0229263305664062,0.0785094280042909,0.0069247345240795,-0.0097020589346421,-0.0185685846210457,-0.0374373798698229,-0.1539233926179934,-0.9344020327845104,-inf
0.1,1,4,0.0379843711853027,0.0776246490570771,0.0086011008137665,-0.0083008116878424,-0.0155111452636725,-0.0328146678675514,-0.1831977520365669,-inf,-inf
