g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.5630000000000001,2,4,0.2698087692260742,0.0105792064813575,0.0009997876278235,-0.001685024302185,-0.0021965003230787,-0.0025658117652372,-0.0026786371343635,-0.0032711047073832,-0.0035191349481045,-0.0038080700964656,-0.0042277068908712,-0.0049601883297766,-0.0050836485646215,-0.0053664423055458,-0.0061269458645561,-0.0064967753453024,-0.0066596417254639,-0.16353409487647,-0.370338863890021,-0.4452428285074938,-0.482432047190103,-0.5196838725189213,-1.0712485712240438,-1.471203272886891,-1.7718756706795746,-2.8255762147865795,-3.650625861717921,-5.056487560780035,-7.730165429982691,-12.047949728191814,-17.281874534479318,-inf,-inf
0.5640000000000001,2,4,0.1468667984008789,0.0195467523545229,0.0013526724577847,-0.0014880836587854,-0.0020696058759091,-0.0021914161164028,-0.0028600306051448,-0.0035463974032656,-0.003568541531537,-0.0039465839062107,-0.0042814345206075,-0.0052637889600911,-0.0052737441978593,-0.0058701031968769,-0.0064470217109096,-0.0067962123949157,-0.0072815172602476,-0.21613988913571,-0.4320832857874321,-0.4885912742946255,-0.5246502057092766,-0.6125523128387736,-1.5416494266442151,-1.9743877600816064,-2.322633571598667,-2.8025947397788498,-3.840572494914095,-5.00159245773156,-7.51574964341628,-11.51682653314853,-16.542253066159255,-21.99303467493262,-inf
0.5650000000000001,2,4,0.2653524875640869,0.0366430342284085,0.004561275577172,-0.0016361740072953,-0.0022894962976333,-0.0023903594100723,-0.0032125596379071,-0.0036219279600686,-0.0038430301009991,-0.0039309845075523,-0.0047921132767101,-0.0052214332334101,-0.0052599842884548,-0.0055131280620662,-0.0064153908826969,-0.006517671751298,-0.0081846574486022,-0.1499606781438595,-0.347058710192791,-0.3823512049246509,-0.4367481924219669,-0.5053611202132954,-0.6571187656696124,-0.9303681334149504,-1.1627191721599812,-1.516255477980889,-2.287082363735715,-3.990387996651177,-6.502340639587057,-13.432500251807044,-18.31864076628909,-inf,-inf
0.5660000000000001,2,4,0.2097029685974121,-0.0016109882159145,-0.0017667088871355,-0.0020218110927725,-0.0021832229068866,-0.0027765193231943,-0.0030173445349189,-0.0031945358102618,-0.0033687961423101,-0.0041573027901343,-0.0043175735662717,-0.004565456110501,-0.0050618418533042,-0.0051317407723099,-0.0060241045056561,-0.0062137915906061,-0.0065045437030341,-0.4174328265285775,-0.7028684868685461,-0.7473520278629482,-0.7684968413440068,-0.7842682667598717,-4.500904620903392,-4.754158407138222,-4.828250227282475,-5.134752219665706,-5.395707958668294,-6.119527097090591,-10.232777147949475,-11.761893463187684,-12.883404839613988,-17.486024067172576,-inf
0.5670000000000001,2,4,0.2153666019439697,0.006345505161214,-0.0008865332689218,-0.00147073273889,-0.0017598858188342,-0.0020161289659652,-0.0031315276153982,-0.0033028849699372,-0.0037228691725934,-0.0043224562843375,-0.0043536472487512,-0.0044296804270056,-0.0050131327514048,-0.0051651622140812,-0.0057914649795859,-0.0059981935924247,-0.006908113657859,-0.3198155947579176,-0.5467601114183701,-0.6102891902952167,-0.6249971812602868,-0.6593371914904257,-2.616544201953388,-2.902859784326848,-3.077716870521426,-3.7608561382873376,-4.610687627226971,-5.751910471700598,-8.688762176069163,-11.48714005616166,-14.470819364546088,-19.78010086356082,-inf
0.5680000000000001,2,4,0.2090084552764892,0.0334544735585013,0.0029229578036119,-0.0017524500049819,-0.0022706980015866,-0.0026652318815453,-0.0028621903320437,-0.0030438661024837,-0.0032769846358884,-0.0040157531030719,-0.0043932827192196,-0.0052498620251357,-0.0055601646146355,-0.0062014510547239,-0.0064267385207039,-0.007675098809542,-0.0107232327605448,-0.145110628039969,-0.3647365331280618,-0.4159777738054793,-0.4713597019029099,-0.528321650373763,-0.8335365371697391,-1.2326589433322384,-1.4742633624773178,-1.9741347144742236,-3.302086505556065,-4.645933801420519,-6.967012219814827,-11.775192276524374,-16.76401199004708,-22.154029794868645,-inf
0.5690000000000001,2,4,0.2174482345581054,0.0447414551634419,0.0040736069619782,-2.853923734988556e-05,-0.0010006056316866,-0.00224411969744,-0.0022851837608434,-0.0029156300379858,-0.0039766956125353,-0.0040529178418748,-0.0041493614411034,-0.0051312079403887,-0.0054456983502594,-0.0057965784433218,-0.0061557997532122,-0.0071005749579765,-0.0086702783924137,-0.1477035855247829,-0.3462213391257616,-0.3843910652808309,-0.42569808971884,-0.4724953959281762,-0.6465146454938249,-0.9507372351677577,-1.143196819520977,-1.4558249362805364,-2.3263411522178705,-3.962211041612096,-6.247441266536596,-11.328832636124956,-16.73670871701227,-23.1744198585078,-inf
0.5700000000000001,2,4,0.2140760421752929,0.0043992983855601,-0.0014170414534441,-0.0015303991476632,-0.0020027903198185,-0.0027269293622742,-0.0028111773218838,-0.0029436383213934,-0.0033084622347622,-0.0043878683413593,-0.0044021842181803,-0.0051588384852547,-0.0054227117722186,-0.0057511251630636,-0.0063987930502917,-0.006634854988528,-0.0069636847814657,-0.2310852550562611,-0.4656649060437066,-0.5380483646704247,-0.5961081966220569,-0.6698053011926158,-1.617006450173066,-2.1263827774262354,-2.435076382700416,-3.000672182244106,-3.88016510586458,-5.0247444267614965,-7.849233772129992,-11.919252908388724,-15.054639843557784,-20.03604461966749,-inf
0.5710000000000001,2,4,0.2388856410980224,0.0141623999165631,-0.0008111629414493,-0.0014502768538917,-0.0019096247646394,-0.002306252734441,-0.0025929235655524,-0.0028106472755118,-0.0032182382771111,-0.0038209618700841,-0.0038359795221665,-0.0049396880986953,-0.0049791743204386,-0.0050624612617519,-0.0055048609213159,-0.0059574429259401,-0.0065061095208403,-0.2264672766753579,-0.4312087182996685,-0.491040830183064,-0.5333184126014727,-0.58330019539995,-1.613077476687669,-1.9370167037620292,-2.098490604930279,-2.508349574264506,-3.4940322019261623,-4.887948865521003,-8.154299392885564,-12.215965900546337,-17.413805446845537,-22.983100190387773,-inf
0.5720000000000001,2,4,0.2613148689270019,0.0135209182482719,0.000426435955907,-0.0013145718492574,-0.0017826511308636,-0.0024246936053903,-0.0024957854960455,-0.0025763902445637,-0.0036479522475159,-0.0040377633846639,-0.0041538513390647,-0.0048138503633299,-0.0054594319580205,-0.0054766718086186,-0.0059968182456671,-0.0073834268485364,-0.0078046562668445,-0.1494065212844299,-0.3532457774830638,-0.4060536750645488,-0.4377408131277495,-0.4895356672771631,-0.6347777481576905,-0.9076355936939248,-1.1291828296995194,-2.0868571117588117,-3.173277027265504,-4.730079024503869,-7.298660263917691,-12.512380608152968,-18.871857822906584,-inf,-inf
0.5730000000000001,2,4,0.1598644256591797,0.0139785961607047,0.0004913445255352,-0.0016648240301591,-0.0019102919251474,-0.0019350623061708,-0.0026838734993946,-0.0027293221472464,-0.0036409649529359,-0.004277079898534,-0.0043843919586563,-0.004441990672411,-0.0054753956358876,-0.0058428601260933,-0.0059930458866132,-0.0061370252029688,-0.006893215466544,-0.2299223605180576,-0.4527859269406583,-0.5273380760881441,-0.5493718517539139,-0.6044538636785535,-1.5552610905493154,-1.9652778253420995,-2.257024366372458,-2.726630410502518,-3.675483992099224,-5.134762672219755,-8.005025691235343,-12.197073081151864,-15.969486200288262,-21.12523313912464,-inf
0.5740000000000001,2,4,0.2621371746063232,0.0192414093175497,0.0001871235154722,-0.0016614073962101,-0.0018221280184041,-0.0019811420746205,-0.00258345442611,-0.0028992406768328,-0.0033594352899494,-0.0040933468821829,-0.0041051254414584,-0.0047573735415851,-0.0052214670679033,-0.005549124549658,-0.0057154241458103,-0.0061133439295412,-0.0069910119192651,-0.2281621178471382,-0.436970529279689,-0.5021187133963521,-0.5343241661710212,-0.5772103256235456,-1.5611545437336938,-1.9357765875045367,-2.1161571165028947,-2.5357594489988005,-3.229773577129116,-4.786818739264794,-7.677337434026227,-12.002917680036289,-inf,-inf,-inf
0.5750000000000001,2,4,0.2615501880645752,0.0220211084730282,-0.0011633163695783,-0.0013496846766023,-0.0016027868022655,-0.0020386061799945,-0.0028061361715193,-0.0029132754137657,-0.0036412940357774,-0.0041089300678781,-0.0045479268427053,-0.0052367548073597,-0.0052948131593032,-0.0054079230708658,-0.0059762654985758,-0.0061160768252609,-0.0076663602030363,-0.1438726485963145,-0.3437360140098443,-0.4044455778715645,-0.4536788817753207,-0.5137296861168009,-0.6447693033806403,-0.9913662548708212,-1.3120659006474549,-1.9450636567362236,-3.3619342618386154,-4.982453142441197,-7.295492693841051,-11.64750099189194,-18.17916140488191,-inf,-inf
0.5760000000000001,2,4,0.2018203735351562,0.0178332499820299,-0.0009318203465607,-0.0020990953071945,-0.0021195678882313,-0.0028491084990041,-0.0028515704923168,-0.0030305531377498,-0.0040441006869048,-0.0040775993720489,-0.0047642180360844,-0.0051791446308286,-0.0054085382792827,-0.00565802960749,-0.0061625541199308,-0.0064559411371593,-0.0072027111324943,-0.1483959399342442,-0.3519431136473121,-0.4294967708522055,-0.4710805832209303,-0.5477837464851946,-0.7303113232248098,-1.1554044465979436,-1.5444194363107564,-2.117740045186062,-3.0841207691386616,-4.615017398425641,-7.046244413270479,-11.969148582265609,-17.305804157057853,-23.28612028993038,-inf
0.577,2,4,0.1480603218078613,0.0061907402136134,-0.0007302957917969,-0.001864219506544,-0.0021794472849163,-0.0024972835018059,-0.0027986050548304,-0.0028241563212904,-0.0039143934154847,-0.0039622730779316,-0.0044505450451784,-0.0046452262441191,-0.0049732684478433,-0.0053638710896682,-0.0057313260737496,-0.0064025830678378,-0.0067908412519554,-0.2019989708451873,-0.4047854335373064,-0.4690078972350177,-0.5143142701740365,-0.5842733176611381,-1.1857388856207796,-1.570100568512705,-1.8910569870908929,-2.2451275761816154,-3.1283338002275216,-4.869190485548526,-7.882306382166673,-13.135636147562838,-18.99772506395741,-23.55230759295304,-inf
0.578,2,4,0.1535265445709228,0.0224956126676779,0.0019302128379772,-0.0010606214174424,-0.0022224824048602,-0.0026157325910325,-0.0028422072062022,-0.0029159278949132,-0.0040610750515635,-0.0040802285054075,-0.0047826274054403,-0.0049001659589282,-0.005082347030253,-0.0053673950967027,-0.005672559615143,-0.005781380911619,-0.0068287141049514,-0.2377713755673824,-0.4465980196013761,-0.506366233808468,-0.5426573517591505,-0.6336526171237193,-1.7556432075162818,-2.0236609922766013,-2.268540144017123,-2.602707916294042,-3.305685312530012,-4.727918613982365,-7.79405607603392,-11.384762018428107,-15.546638740128415,-21.234703887344832,-inf
0.579,2,4,0.212186574935913,0.0354439872700761,0.004042981378951,-0.0012819748483907,-0.001766237064907,-0.0017753135344233,-0.0026272279770836,-0.0027261624173552,-0.0028876354892387,-0.0038418866738391,-0.003854586554684,-0.0039637631410786,-0.0050213846480022,-0.0052556074117553,-0.0053974437133537,-0.0059985188259589,-0.0063226814436691,-0.2322725127751087,-0.4390195282763319,-0.5063076687289362,-0.5270982041648382,-0.5856948121015667,-1.6565131347018074,-2.0291313569528104,-2.2295830363165168,-2.6107642123793995,-3.54558476110271,-4.953031197171261,-7.5524148455506,-11.139438922501602,-14.653637795416987,-20.487501574668286,-inf
0.58,2,4,0.2149395942687988,0.005466192021287,0.001969546347505,-0.0006600318529476,-0.0017440397515422,-0.002027700638816,-0.0024580650241245,-0.0027183562348994,-0.0036215440131749,-0.004198078568807,-0.0044572355042292,-0.0045035796324018,-0.0049423398624015,-0.0052582490377041,-0.0053098277693084,-0.0060917055888981,-0.006658322947193,-0.2192320786002149,-0.4269283390179841,-0.5108311994966891,-0.5422972213512359,-0.6205917463941978,-1.5343588000825783,-1.8859735359412928,-2.216122988893541,-2.7345354915968723,-3.807287785141217,-5.543638638230482,-8.246421441937475,-12.67017781710312,-17.129494483357735,-22.47955381856581,-inf
0.581,2,4,0.2114179134368896,0.0150549392230577,-0.0006426211913106,-0.0016004661687136,-0.0016626667363913,-0.0020220775542833,-0.0025065045278646,-0.0027685316044518,-0.0032967275664141,-0.0045897411243098,-0.0046587386592317,-0.0051724060604856,-0.005375235469217,-0.0053909293926475,-0.0057792817936085,-0.0062495792885272,-0.0066655960107365,-0.1645111313225195,-0.3484945908465825,-0.4164245983686946,-0.4734721351831342,-0.540794705190063,-0.6609223414873799,-0.9841413752362358,-1.1622219557433464,-1.6208245686415603,-2.390960831978268,-4.263881410463582,-7.0273969659846,-13.958966391141397,-19.09913789202173,-24.479635491491287,-inf
0.582,2,4,0.2431902885437011,0.0084826889507626,-0.0008490008003838,-0.0020027829756496,-0.0022738195970989,-0.0025903119270667,-0.0025964847851516,-0.0029343756158719,-0.0034020750601188,-0.0044046841607708,-0.0046345971379046,-0.0051640514525762,-0.0052771550801817,-0.0055416415910377,-0.0056466218607241,-0.0058083895936798,-0.0076942121286395,-0.232823987634121,-0.4516415109339519,-0.5086265467860435,-0.5625798534247688,-0.618683481467752,-1.822704633560932,-2.208572226246447,-2.3912494898715644,-2.6870168221461803,-3.253878780024828,-4.404103424975198,-7.629159170258259,-14.022208754714036,-18.24977124483726,-22.940274715457075,-inf
0.583,2,4,0.2247276306152343,0.0166313504546768,-0.0009557019415061,-0.0014712659771822,-0.0020074730188904,-0.0020639300831963,-0.0025693987298641,-0.0026369411267683,-0.0033935817892945,-0.0040182808954759,-0.0041007630146027,-0.0043994645185575,-0.0048433327342981,-0.0049650093638362,-0.0057764532978757,-0.006164768305268,-0.0062192853606573,-0.2527064975496712,-0.4713418979140073,-0.5424334060234435,-0.567828612418261,-0.6216447971314305,-1.9976510203217848,-2.369798534197728,-2.6793283244292025,-3.1871416669042483,-3.849023054367655,-5.246993759459729,-8.238704405713356,-11.98699662469707,-15.812066972557712,-21.11875450033303,-inf
0.584,2,4,0.2265739440917968,0.0249640987292293,-0.0004279653599604,-0.0021059889906142,-0.0022456662696181,-0.0025455131550059,-0.0030818341282062,-0.0032433124904182,-0.0038656348246247,-0.0043669988133095,-0.0047093232506387,-0.0047780112372504,-0.0050118880561661,-0.0050299538594724,-0.0057422787534195,-0.0062098188890066,-0.0074800955067476,-0.1677571311398094,-0.3674740992173147,-0.435866666073896,-0.4683481099328073,-0.5094979031507895,-0.896730990783791,-1.267688224478544,-1.5134540089048771,-1.9990537852446069,-2.5421180389833165,-4.479086557760922,-7.10984953727303,-12.323002201160945,-18.30607902676133,-23.254687445842965,-inf
0.585,2,4,0.267106294631958,0.0108338792513559,-0.0006338601816734,-0.0013778847104923,-0.0018506503372971,-0.0022223474232084,-0.0025338310984566,-0.0028157727697764,-0.003618115939573,-0.00393043612254,-0.0043740749469905,-0.0052054540703693,-0.0052563624666876,-0.0057360805115506,-0.005807539940812,-0.006118987892383,-0.0061622051919579,-0.2297668285126335,-0.4275652700417657,-0.4952732822494302,-0.5306975885744702,-0.5917721291158402,-1.730643633572705,-2.0789759619140677,-2.275377179775408,-2.713439469835323,-3.598956889936116,-5.23366513876992,-8.153723647302995,-12.68061058575245,-17.486507095776087,-inf,-inf
0.586,2,4,0.1468195915222168,0.0007312523710215,-0.0020911273887812,-0.0021157851256139,-0.0021996432110721,-0.0023538016879897,-0.0024198121185972,-0.0027762024428282,-0.0037230983486579,-0.0037939611661661,-0.004301288457456,-0.0043185250541241,-0.0050232460976851,-0.0053239599763019,-0.0054175521610833,-0.0056099687932314,-0.0058213031581489,-0.3382203151203101,-0.5668934966394281,-0.6508899587745977,-0.6840799404153113,-0.7202058971530708,-2.892760663290511,-3.2648764510305712,-3.5772134321352893,-4.209705507544782,-4.755600396057863,-5.908131883282125,-9.207995241598438,-12.136049427008544,-14.558855309978314,-19.575096601929243,-inf
0.587,2,4,0.2100021839141845,0.0220010058737673,0.0036509333749148,-0.0018779887130753,-0.0020018486738566,-0.0021578814727111,-0.0023405972429262,-0.0025503366285668,-0.0029028307167829,-0.0039875717716883,-0.0039997491041985,-0.0041040955690256,-0.0048030366459669,-0.0052583871580718,-0.0062175096548482,-0.0062675395640745,-0.0066763516924765,-0.1515133551056939,-0.3594601869091807,-0.4253003284257938,-0.4638104226729646,-0.5323357779617326,-0.7563090975051612,-1.123301662895362,-1.4560162188380572,-2.0533492094843986,-2.9799095355989964,-4.872719076400768,-7.318006450960136,-12.385820129350378,-17.480185485501664,-23.242620173356077,-inf
0.588,2,4,0.2623183727264404,0.0139119448525418,-0.0007119867572529,-0.0022002017996655,-0.002364566851362,-0.0024123171232637,-0.0028684858422135,-0.002964442617965,-0.0043263187622526,-0.0045267484424216,-0.0046475932898133,-0.0050695598108646,-0.0053679761933275,-0.0054939286052028,-0.0059351275908035,-0.0062151836062822,-0.0073997716396991,-0.2179094176264716,-0.4275597174407075,-0.4709335207338683,-0.5204884552135361,-0.5704474999810375,-1.6096208307564532,-1.867351399600677,-2.1142630561389297,-2.530120255589985,-3.326064536944268,-4.763459809183829,-8.16361475600607,-12.62781223630137,-17.749851377856977,-inf,-inf
0.589,2,4,0.1453757286071777,0.0212174129385493,0.0001150693058134,-6.650396695205719e-05,-0.0012140301700356,-0.0019426820402239,-0.0024449472225665,-0.0024711829550146,-0.0026012081448825,-0.0036533847791188,-0.0038179244775146,-0.0038533969610061,-0.0049218724740651,-0.0056877006588326,-0.0057584426818821,-0.0060491618137299,-0.006084499999421,-0.1688439559483273,-0.3524047796739607,-0.4266259363702073,-0.4808782478685962,-0.5344169366106901,-0.6565205676801564,-0.9687081424096606,-1.1226427469090223,-1.4283849062991305,-2.0666666177175346,-3.8439398140819065,-7.606892266122344,-14.202917820118271,-19.9497368674002,-24.89488447996071,-inf
0.59,2,4,0.1467931270599365,0.0240644473141126,-0.0004800494555454,-0.0017479794155166,-0.0022888808368217,-0.0025305653867676,-0.0029128542972715,-0.0030207821161635,-0.0030559713775081,-0.004887637552278,-0.0051719997646946,-0.0055769891820399,-0.0057560484864805,-0.0058445202382485,-0.0060373938535536,-0.0065011423693786,-0.0071524399529288,-0.1718135301472109,-0.3765340090075871,-0.4295993762201479,-0.4769848295161215,-0.5364015057129781,-1.0102504222672837,-1.270472992494302,-1.517277120810195,-2.1153956849282043,-2.999325504741335,-4.479108121318089,-7.341832235024681,-12.583060941893956,-17.51021394100542,-23.817864788384995,-inf
0.591,2,4,0.1506571769714355,0.0044537818051509,-0.0017465212491204,-0.0017567355762682,-0.0018729372846366,-0.0020405798716846,-0.0020756659490624,-0.0024690326300877,-0.0033306132878397,-0.003449660119557,-0.0039415849003819,-0.0041676730095484,-0.0049685743021273,-0.0050958773242089,-0.0052743283608784,-0.0054885652369166,-0.00571318364517,-0.2928298217768751,-0.5280196348646873,-0.6112275928042012,-0.6316542535394136,-0.7013864497294775,-2.561297175767232,-2.981322069809301,-3.1154017460833305,-3.533819515300132,-4.492180596152417,-5.630979935515618,-8.822330592219618,-11.89435497221388,-15.515500104982248,-20.10380675020222,-inf
0.592,2,4,0.2603912353515625,0.0168571199766502,-0.0008146165931801,-0.0010002944842564,-0.0018355055685584,-0.0019112237217804,-0.002347060505253,-0.0027468662029169,-0.0027549147159965,-0.0038466430573055,-0.0041226236844781,-0.0042533027240751,-0.0051242844503151,-0.0052502157184785,-0.0054951346217819,-0.0056880442697197,-0.0062182203920613,-0.1716414756243562,-0.3446928189960309,-0.4134382073550195,-0.4662943232592107,-0.5312165289404448,-0.6407865808672946,-0.9587342840702686,-1.141910327220274,-1.6402456853503773,-2.595023769646412,-4.514396443143435,-7.510129040075428,-13.371906775297507,-19.68403040612929,-inf,-inf
0.593,2,4,0.26045823097229,0.0273402242802046,0.0026381104368344,-0.0001903050243125,-0.0016371760636076,-0.0023361550810996,-0.0024371285141734,-0.0027304106375637,-0.0027649351089124,-0.0035946869888714,-0.0039690531868582,-0.0048101639039865,-0.005363931820185,-0.0055930214039015,-0.0056938651349724,-0.0058899277168113,-0.0064629218479137,-0.1610276499944797,-0.355453301902625,-0.4237198628350737,-0.4658229112492442,-0.5134227002161089,-0.6924796591805005,-1.112611272850966,-1.4007002154609525,-1.9216722682812208,-3.33106019162215,-4.757399308323215,-7.582221687138223,-11.995659001117197,-17.66442556676359,-inf,-inf
0.594,2,4,0.1450607776641845,0.0147061222296925,-0.0010370027656165,-0.0015475571365478,-0.0022513258583194,-0.0025226981490747,-0.00273517305119,-0.0030574817269988,-0.0032931537183758,-0.0036537520462916,-0.0046082899695604,-0.0050203137889033,-0.0055342454801465,-0.0060519870394059,-0.00624430019975,-0.0062541079403749,-0.0071679951623764,-0.1942047470377631,-0.4031324336009712,-0.5141934403708813,-0.540908515110591,-0.5859974425193096,-1.3751298275959236,-1.8320692783585015,-2.0305070441320217,-2.544607263906725,-3.260937349999065,-4.593374492196604,-7.175004573993509,-12.922423941363512,-16.99938856786331,-21.50883674111909,-inf
0.595,2,4,0.214493989944458,0.0149159752913638,0.0006719193714507,-0.0017198679001339,-0.0019676480969736,-0.0021543462454852,-0.0021948276708663,-0.0026847170264296,-0.0029289964983737,-0.0029843085302087,-0.0029956616223293,-0.0036405709509182,-0.0049417656969057,-0.0051345556657559,-0.0053132890535365,-0.0053258505444711,-0.0055728406807458,-0.2449504036151349,-0.4396213855173805,-0.5297961882511608,-0.5696136795585138,-0.6251818928350473,-1.6500221205944023,-2.0164695967706523,-2.323351079134836,-2.6721021522744373,-3.283095071139829,-4.807493285800456,-8.341318679671677,-13.289548390245086,-17.012448549670943,-21.97027505828405,-inf
0.596,2,4,0.2601752281188965,0.0083571281529299,-0.0017812236932014,-0.0017856974012111,-0.0022203276314344,-0.0022659071253852,-0.0025767011473081,-0.0027322583707595,-0.0032149421934692,-0.0041277283416068,-0.0041279313210761,-0.0043141684480195,-0.0050044903960592,-0.0051949286967104,-0.005442307946456,-0.0057585678628381,-0.0059404123246591,-0.2556154501997473,-0.4733235503803863,-0.5937536949092437,-0.6193538768242565,-0.6388878389916071,-2.352110527681651,-2.665110779257198,-2.9530511563193365,-3.5161271554284026,-4.410525003182703,-5.637682974343271,-8.61339251573092,-11.883565746770104,-14.704925942031576,-inf,-inf
0.597,2,4,0.2237024307250976,0.0074589561447702,-0.0008620397198054,-0.0016812712865091,-0.0022881133183924,-0.0025300447930481,-0.0025625434295433,-0.0030103155221897,-0.003695201576016,-0.0037876444109254,-0.0041305695977145,-0.0043996712943952,-0.0053263039993445,-0.005356860462817,-0.0057932903516656,-0.0058194116724147,-0.00658535440254,-0.2104416646662469,-0.4191047830260798,-0.5302211377842178,-0.5971291576756521,-0.6509076967505828,-1.6210375985481698,-2.027624241386768,-2.417375100832804,-3.402923771563928,-4.258891786402957,-6.062212759181617,-8.255169160087181,-13.016823294053635,-16.845037197339693,-22.13652591714601,-inf
0.598,2,4,0.223590612411499,0.0031391364164548,-0.000863001852931,-0.0014905252106072,-0.0016916189597079,-0.0020441448171807,-0.0020617247213115,-0.0020655651458713,-0.0023329273843071,-0.0026554170774348,-0.0030688247344182,-0.0041820187249019,-0.0045702065453436,-0.0048072267094448,-0.005047109917262,-0.0054800036760727,-0.0054947821578114,-0.2717936426590217,-0.4721500135601619,-0.589081804245355,-0.6367964734293186,-0.6822372695345351,-2.1100572942490867,-2.3788126440217,-2.715560275284791,-3.1287759439307923,-3.653361203576663,-5.125046807519477,-8.24505100463092,-11.52118559437329,-15.172250158896642,-19.992468289170148,-inf
0.599,2,4,0.1502299308776855,0.0165715792325743,-0.0004775695421046,-0.0013439645584214,-0.0021739084196336,-0.0028820072014532,-0.0029228361346375,-0.003184534522827,-0.0036401260408094,-0.0045940477911925,-0.0045981993589272,-0.0051644809633028,-0.005390695238906,-0.0062195390755601,-0.0062676351534751,-0.0063315590756578,-0.0068930809989092,-0.1510589365833249,-0.3468043514880338,-0.4247900642469869,-0.4667765591107433,-0.5434974970943495,-0.6705593375259367,-1.0030026126085425,-1.335064829283668,-1.822088997517343,-2.805329965174839,-5.011842546657399,-7.931388523833815,-13.561985999724614,-18.71822558618179,-24.67275100720353,-inf
0.6,2,4,0.1491518020629882,0.0226320504769507,0.0031980242996904,-0.0010522146754064,-0.0021747064691553,-0.0024847142951723,-0.0025165820789394,-0.0028392378209066,-0.0030203593374748,-0.0033154053080879,-0.0046732572987654,-0.0048214318393474,-0.0049994727605693,-0.0051506214517333,-0.005802489720475,-0.0065316702471994,-0.0074733386889428,-0.1536299428672648,-0.3436209444262643,-0.4257848211905147,-0.4731565160319426,-0.5325792406450316,-0.8418776219775599,-1.1555301182297704,-1.461140532052307,-1.8816533167095544,-2.748586178962054,-4.616947099490048,-7.042700887367116,-12.33263782666562,-18.1734033718755,-23.57255680250829,-inf
0.601,2,4,0.1450440883636474,0.0215242027062813,0.0009928930697062,-0.0016603485404085,-0.0018571538741844,-0.0022050617168254,-0.0023860250070255,-0.002517214057797,-0.0027750551150923,-0.0031215615837549,-0.0039231356131723,-0.0046925526620503,-0.0053392708217426,-0.0054596218798492,-0.0060255510972644,-0.0060299736344162,-0.006177217747062,-0.2260985630609437,-0.437673527263165,-0.5303141774470845,-0.5634390780423656,-0.6231374324154755,-2.049892264942367,-2.36206111471795,-2.615379113158477,-3.294851346923527,-4.045362094201927,-5.522965907233276,-8.432704999198066,-11.848082258625103,-15.582099453860888,-21.015306113087387,-inf
0.602,2,4,0.1469550132751464,0.0103033675606079,-0.0011519655446874,-0.0016771177647351,-0.0018153359379778,-0.0022501417105845,-0.0024176340625968,-0.002774232622223,-0.0034494057677347,-0.0037510995591238,-0.0041790213372831,-0.0044247627589771,-0.0048276716932977,-0.0052661681463172,-0.0056215607202629,-0.0059085295214398,-0.0073895777232532,-0.2289605331829025,-0.4456241852196458,-0.5347355391811586,-0.5710549444578589,-0.6103586764774599,-2.039620159692737,-2.456052219129466,-2.7042219883218044,-3.240375771709393,-3.923917807513289,-5.38135653857718,-8.618040402044942,-12.605441698107883,-16.727480101583435,-21.885984136155088,-inf
0.603,2,4,0.2134556770324707,0.0241702899543838,0.0020906171119259,-0.0011943798145747,-0.0023631107536446,-0.0023985939723189,-0.0030925591565574,-0.0031590070661627,-0.0032808552499512,-0.0037109244792388,-0.0037486757234345,-0.0039426874863709,-0.0051831699353204,-0.0056278339064687,-0.0056791866324781,-0.0060297660398383,-0.007078597622657,-0.1476111689849337,-0.340964949414354,-0.4177469748638587,-0.460693501909702,-0.5072464138801257,-0.6283404645743633,-0.9277777222032766,-1.2514178403908018,-1.8137083673228225,-3.231237203260019,-4.99465537361715,-7.831044265161938,-12.135658147785076,-18.467734535822157,-24.01344724917093,-inf
0.604,2,4,0.209092378616333,0.009492708953732,-0.0015129593681258,-0.0016104488621641,-0.0017337053951671,-0.0024106050752207,-0.0024428155142796,-0.0025315024261778,-0.0027233758696164,-0.002797370370726,-0.0041493048477983,-0.0043971756104559,-0.0051333489508054,-0.0051914541111405,-0.0058139031190457,-0.0059340756471409,-0.0061768445580126,-0.3115772933424632,-0.5167092248740529,-0.663402384556779,-0.6977034029669593,-0.7262566537439074,-3.168049858356912,-3.45370861846918,-3.55417687786598,-4.009228612518422,-4.641800987958448,-5.681085430426936,-9.411679923693054,-11.29905950228646,-13.66271441038728,-18.51119057615318,-inf
0.605,2,4,0.2098076343536377,0.0203142460277918,-0.0021509516432298,-0.0023387151035423,-0.0025827857239212,-0.0028597873198928,-0.0033984830992223,-0.0034854354665306,-0.003846261573292,-0.0040083713443789,-0.0050060155001411,-0.005331514774986,-0.0053369420726624,-0.005646543020271,-0.0060834579377957,-0.0075531817057502,-0.0092504947344623,-0.1574018267007361,-0.3686889024377488,-0.4597755448986731,-0.4987519389370854,-0.5736721716116724,-0.9749611277098924,-1.38942939014864,-1.715530642826847,-2.2386285884073613,-3.191327851937387,-4.821309411666726,-7.716124536058139,-12.549150522304911,-17.257962578152277,-23.14396999204353,-inf
