g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128
0.401,3,4,1.2308955192565918,0.0825529829217482,0.0321099799464067,0.0231249869881558,0.01567100594109,0.0083532592953499,0.0083195834282708,0.0025690583708229,0.0016870107003088,-0.0014489694730644,-0.00158255713907,-0.0019837098259942,-0.0023168103787404,-0.0025871612882132,-0.0027739562921372,-0.0030765727035556,-0.0031769352391813,-0.0031835985124815,-0.0034511694709852,-0.0034626793777934,-0.0034659416205904,-0.0035168388869389,-0.0036380686871672,-0.0036660358908913,-0.0038959131219166,-0.0038984991782316,-0.0041790109072531,-0.0042401538619337,-0.0045003888451337,-0.0047007766856556,-0.00475740413009,-0.0050888922866451,-0.0051974743550106,-0.0053387654234333,-0.0055108598871768,-0.0055311090209673,-0.0057000447209727,-0.0057698886858592,-0.0058529677998635,-0.0058606210708903,-0.0059792626796563,-0.0059816336206421,-0.0059880512234642,-0.0060557569410284,-0.0061091945559808,-0.0061559446472063,-0.0062348750748333,-0.0062682948952247,-0.0062851709881143,-0.0067229123792422,-0.0068331665479143,-0.0071758103963107,-0.0073496680176952,-0.0075952071840193,-0.0076571741542793,-0.0076862846469412,-0.0080340158764918,-0.0084036281412298,-0.0088701822033411,-0.009225991552642,-0.0093361680154187,-0.0105496690934462,-0.0112033139922412,-0.011484340356609,-0.0120005536387795,-0.1067947546690371,-0.1702409466007267,-0.1774590431253082,-0.2015739396028426,-0.2150401002320399,-0.234559850765775,-0.2469354227540725,-0.3044279190613035,-0.316362027050181,-0.3403988787150023,-0.3626393074958222,-0.3756797638036843,-0.3999297584064671,-0.4150318364001429,-0.4365227781489115,-0.4460989388958268,-0.4716974148052135,-0.488452452860127,-0.4996941192361995,-0.5170446041576491,-0.5387816431504933,-0.5632165460252702,-0.5902669375563276,-0.6124896160902326,-0.638227277733342,-0.6538544530446703,-0.6750017924748849,-0.6931664395024264,-0.7141565979524057,-0.72724219794371,-0.7557220887115771,-0.7685427286288968,-0.7810823772171337,-0.8134475602095507,-0.830375947306863,-0.8537338035154014,-0.8767857780015998,-0.9022439413165924,-0.9382728467183872,-0.9568003817296392,-1.0057282390336526,-1.046947859072361,-1.1066755200620797,-1.17339892386308,-1.2671784720816233,-1.3813571315974742,-1.5272764097007876,-1.7816719347346273,-2.170510277728501,-2.7469833260586287,-3.275987503994469,-4.300232744170901,-5.510497735697177,-7.019741031317642,-8.643134569523802,-10.365125136249212,-12.001911593729066,-13.558101819216574,-14.985295031937632,-15.987658230936464,-17.306852674187507,-18.814999408741905,-inf,-inf
0.402,3,4,1.2376549243927002,0.0834724629868066,0.0304807969151044,0.0241799405355706,0.0201901674019954,0.0079502769211525,0.0064425019131006,0.0029836514581232,0.002243592289328,-0.0011253802331659,-0.0016668423192756,-0.0020197079289475,-0.0022335953033189,-0.0023811383809075,-0.002842190920258,-0.0028839972001896,-0.0031074516310815,-0.0032654550658463,-0.0033285750723708,-0.0034404968364093,-0.0035351226304014,-0.0035776170415851,-0.0036423197066971,-0.0036726430328365,-0.0037864123258001,-0.0038944040128892,-0.0041086746737207,-0.0043131859335758,-0.0046205710139779,-0.0050022204769599,-0.0050642019686384,-0.0052143897408474,-0.0053455977221881,-0.0054472561445891,-0.0055217802721827,-0.0056236505623166,-0.0056659870177483,-0.0057868330871819,-0.0058974174503814,-0.005927751089724,-0.0059597366017989,-0.0059832072043043,-0.0060884351915446,-0.0060996775897955,-0.0061594816006619,-0.0061754572342821,-0.0062937479609646,-0.0063895118012685,-0.0065515055901598,-0.0065530953289354,-0.0072740750427684,-0.0074145599459448,-0.0075183932963838,-0.0076395158231074,-0.0078963824909558,-0.0079203349795976,-0.0079562918769986,-0.0083207460458875,-0.0094306726879065,-0.0098025568363904,-0.0100270688211616,-0.0101842795751053,-0.011561925191567,-0.0127946568408888,-0.0147729923622399,-0.1062153261298701,-0.1722100795815392,-0.1833447416797161,-0.19933191140075,-0.220408175020225,-0.2372958075787415,-0.2522953623035013,-0.3039845678583773,-0.3215187065932072,-0.3447728594469572,-0.3656830952141878,-0.3846856241744048,-0.4049794802746919,-0.4272782622742056,-0.4377251419905197,-0.4565224286029706,-0.4770032194521753,-0.4906286630419906,-0.510628467016677,-0.5256110761430104,-0.5518565496878289,-0.5663192018071334,-0.5985288391058626,-0.6210159803767228,-0.6475786300104062,-0.66185832405069,-0.6867008783210277,-0.7032950633256794,-0.7232138952515097,-0.7426794002094574,-0.7604965540528107,-0.7791407792279891,-0.7961332824978106,-0.8261000474219742,-0.8420813642186052,-0.8645694128263433,-0.8880351017611912,-0.922365047997155,-0.9461539690374638,-0.9747569986039992,-1.0176053047292322,-1.0693395425973158,-1.1369596854082082,-1.2048901042695352,-1.2956843355263514,-1.4369208465944554,-1.5715158827545943,-1.805967645464075,-2.094954070288072,-2.6376043707209247,-3.28092848239739,-4.253861618933255,-5.6187507565798605,-7.112870308154027,-8.723012402863299,-10.190014343724496,-11.851431455433922,-13.276232379898962,-14.708990403007515,-15.723448605848588,-16.802479489570775,-18.42558501224415,-inf,-inf
0.403,3,4,1.2390074729919434,0.0816311601491341,0.0317886118977337,0.0230819144702978,0.0193457458378406,0.0080061938661866,0.0071684253713991,0.0033707676896365,0.0022863285450584,-0.0007047710193188,-0.0013942793231194,-0.0020187808934516,-0.002167425000303,-0.0023456598497166,-0.0027817108940611,-0.0027898453127661,-0.0030793845824395,-0.003103292807749,-0.0031497331816528,-0.0032111841285893,-0.0032718213524342,-0.0033535658824172,-0.0033739550398159,-0.0036548567393638,-0.0037045253834573,-0.0038961176904212,-0.003983702598969,-0.0040322598581685,-0.0041652298141613,-0.0045295179948522,-0.004696615841708,-0.00472156106704,-0.0049230548568985,-0.0049788207859694,-0.0054449602516955,-0.0054571595107277,-0.0055452550523428,-0.0056633370076458,-0.0057817510141672,-0.0058443549838979,-0.0059871259546517,-0.0060035671288097,-0.0060812287084284,-0.0061410189665107,-0.0061647777789507,-0.0061849374052809,-0.0063691225912302,-0.0065203758443285,-0.0065567339169731,-0.0066388647164459,-0.0071685192075095,-0.0074059389533701,-0.0075116408205634,-0.0075981407954302,-0.0076352618821489,-0.007754693089865,-0.0077547153409543,-0.0078330799858337,-0.0082268337102241,-0.0092179637449755,-0.0094530274014521,-0.0102537847429752,-0.010687133150505,-0.0116224228950723,-0.013039705228768,-0.1083846370970674,-0.1730139882204305,-0.1833600580543805,-0.2030915849398674,-0.2256689945372818,-0.2376904187022958,-0.2566865429672363,-0.301609694605939,-0.321939682033849,-0.3489756718507703,-0.3724889342604968,-0.3902772970513641,-0.4087681278267167,-0.4247956646218072,-0.4437526997940869,-0.4560169722893576,-0.4805311520909492,-0.4954388158962907,-0.5106124841642179,-0.5251671985886517,-0.5515160614853615,-0.5700675141159004,-0.6011094461190287,-0.6211376027138743,-0.6503704408285176,-0.6710498316102403,-0.6803088724768076,-0.7094527527811417,-0.7261294808388401,-0.741775745681095,-0.7614882307797723,-0.7754449560480973,-0.7974471308645532,-0.8323691333321976,-0.8413048083414346,-0.870654868961291,-0.8831013959614241,-0.9176674787187452,-0.9527233043559272,-0.9817239980215036,-1.0135493734719565,-1.06492645033851,-1.1284418552874729,-1.210956107881033,-1.3061951382611856,-1.4243209647916513,-1.5637098473622673,-1.7939285266721292,-2.1507235130979767,-2.647764767498381,-3.476491390873901,-4.389721916316164,-5.6453293048161,-6.93780087208337,-8.892780268404609,-10.52012707471146,-12.18033319659848,-13.450650840053086,-15.04785587475846,-16.031297602242166,-17.107431631161205,-18.54748784575499,-inf,-inf
0.404,3,4,1.2503225803375244,0.0789060620385056,0.0319228945143685,0.0183276107571457,0.0167654690152422,0.0097933498827495,0.005108489058854,0.0016745613725284,2.079214615196209e-05,-0.0005793680273526,-0.0018584543694879,-0.0020172503170745,-0.0022033559339338,-0.002225251840696,-0.0030172850852076,-0.0030793198339885,-0.0031428654794863,-0.003228509759332,-0.0032442007341828,-0.003247044122212,-0.0032784993248977,-0.0034569676408133,-0.003628183340566,-0.0036899771946292,-0.0037558512778651,-0.0038819701866864,-0.0042300994764089,-0.0044405069732137,-0.0045095769548639,-0.0047520658401733,-0.0047615505969909,-0.0048144686351127,-0.0050024574662853,-0.0051390305071253,-0.0051725519997718,-0.0055569703097909,-0.005644903734629,-0.0057960227806046,-0.0058334275863737,-0.0059613806935045,-0.0060186406687829,-0.0060334316204459,-0.0060427971302004,-0.0061135906611601,-0.0061569915982158,-0.006250376096905,-0.0063464516385695,-0.0064073188816219,-0.0064362316749252,-0.0067131471051933,-0.0072224658543803,-0.0074780251012351,-0.0075451973388055,-0.0078334913112576,-0.0079248894151197,-0.0079472307537985,-0.007999841082132,-0.0083824599882279,-0.0090722385448894,-0.0094514583085261,-0.0098200858869871,-0.0099197624567324,-0.0115363046659386,-0.0123033164810573,-0.0132572895785909,-0.1096287339497349,-0.1754186142217675,-0.1828490053484599,-0.2094403424018787,-0.2267598046629954,-0.2388439334201083,-0.2583636653116238,-0.3009290596817284,-0.3231996453136305,-0.3497230100226569,-0.3690683679038921,-0.385916357507428,-0.4079430352726675,-0.4279036932286974,-0.4471836043286664,-0.461096828406031,-0.4836240870296254,-0.4988915963326499,-0.5107465329628516,-0.528879551401649,-0.5584017409101991,-0.5696005572296032,-0.6042854476662135,-0.6232558276984731,-0.6591291857405106,-0.6683177170056462,-0.6928871077227009,-0.7069917629552256,-0.7247330473244415,-0.7415245898186333,-0.7621011579876064,-0.7804594021214353,-0.7985358197016091,-0.8250657899705717,-0.845775033236161,-0.8716802987622907,-0.8882772271265038,-0.9329366809915028,-0.9524606949634636,-0.982021668630298,-1.015321724437122,-1.0613328931378645,-1.122326164773834,-1.202010743597259,-1.3054139775710598,-1.407113717757563,-1.5297372337850184,-1.7690293852089392,-2.082258340772599,-2.6504733311259785,-3.326360923636272,-4.347320488872701,-5.571612055319393,-7.130297867080927,-8.812485898500455,-10.457023449271688,-11.90250179744167,-13.235074650890263,-14.649313784557991,-15.847695056345124,-16.90305989467064,-18.42805339818356,-inf,-inf
0.405,3,4,0.9911956787109376,0.0814762360169378,0.0337313544470007,0.0228080006755727,0.0203944096810575,0.0082460273747752,0.0040717272219441,0.0025101613617348,0.0018778119611019,-2.5150850311388342e-05,-0.0016446534856071,-0.0018077016319581,-0.0022798692537016,-0.0023447112164232,-0.0023987511251039,-0.0030288852024129,-0.0030906702940308,-0.0031343282905376,-0.0032604025433586,-0.0034365172507664,-0.0034400799766434,-0.0035166133784182,-0.0035959585717512,-0.0036437675486752,-0.003968798707684,-0.0042253559247604,-0.0042912260558886,-0.0043754808779224,-0.0044787258886306,-0.0045426826160228,-0.0049053957500264,-0.0050020282358576,-0.0050041653993026,-0.0051895234930471,-0.0053886188725433,-0.0054513364755505,-0.0055372053665866,-0.0056251252323197,-0.005703646978647,-0.0057395586324058,-0.005769862513231,-0.005900799327865,-0.0059077210718338,-0.0060890220379267,-0.0062719669367277,-0.0063445221749311,-0.0063925476601919,-0.0065452730020949,-0.0066741743499032,-0.0068142408567216,-0.007058705619079,-0.0070923291905165,-0.0073069854009199,-0.0074575336057241,-0.0076374557358978,-0.0077353059614062,-0.007743444554921,-0.0079434270708728,-0.0087146555930987,-0.008946415139389,-0.0089629409330294,-0.0101168198299985,-0.0120352708924205,-0.0120911590538506,-0.0140426097933854,-0.1084462724759647,-0.1745596146173957,-0.1824866131475236,-0.2038958888706616,-0.2248523718947987,-0.237627294820569,-0.2538271130760142,-0.3103819404241965,-0.3215593653613055,-0.3504871250541946,-0.3650968971414473,-0.3833160321124149,-0.4098951954806631,-0.4192108402657042,-0.4393986116319075,-0.4536899849161435,-0.4801378862061208,-0.4904531389461966,-0.5138883564788688,-0.5220232491845628,-0.5556079026440817,-0.5702788697588402,-0.5984996711792739,-0.620671524520262,-0.6481676542288388,-0.6645154084785153,-0.688857311168974,-0.7045807658465848,-0.7205609449157133,-0.7414558806502994,-0.7634425849249908,-0.7774243254067014,-0.8024212717662591,-0.8265850120082942,-0.8517186915616456,-0.8678069805041135,-0.8858014925414951,-0.9238734039878737,-0.9555142190916044,-0.9881535625667318,-1.012801343989206,-1.0657824769258268,-1.1283273707418322,-1.206407027340984,-1.2927131706837889,-1.390051633897877,-1.5354684776248162,-1.7440827169238216,-2.1352493024246164,-2.605793024022696,-3.3596906776613142,-4.314949066994188,-5.71241222001762,-7.015994367512623,-8.826780842520472,-10.34846199234398,-11.824065377727658,-13.361559051685235,-14.781547656597445,-15.884165930631802,-17.007607803409275,-18.607374713912133,-21.76099487866509,-inf
0.406,3,4,1.2623088359832764,0.0806484707708134,0.0282996257018443,0.0208092342945601,0.0182048061822633,0.0088013886154796,0.0072674405484296,0.001649738721283,0.000270658955418,-0.0016060300630999,-0.0019855154433938,-0.0020308047903823,-0.0025156651108289,-0.0028262041472262,-0.0031382019779419,-0.0032597690558071,-0.003335584894624,-0.003344225759328,-0.003348230276678,-0.0034785643551802,-0.0034900337455176,-0.0036131568659295,-0.0036667243738814,-0.0037157750355022,-0.0038107788329041,-0.0040789139961931,-0.0043057693841641,-0.004634657810208,-0.0049699172403485,-0.0050230705137923,-0.0050918265978711,-0.0051031564803168,-0.0052499872491429,-0.0053209013805854,-0.0053234438680226,-0.0054568781666292,-0.0056458396441388,-0.0056468290328623,-0.0057058617932092,-0.0059306395051933,-0.0059383377170264,-0.0060919006646119,-0.0061518754725828,-0.006206137374563,-0.0063016937146148,-0.0064695218064614,-0.0064698063281809,-0.0065331717615684,-0.0065732322969141,-0.0067857572823824,-0.0069549854973714,-0.0072339928686178,-0.0074152871303375,-0.0074641309059347,-0.0075517487779687,-0.0076054432316643,-0.0080645969910497,-0.0083226910649748,-0.0095492150697916,-0.0095492869881515,-0.00959508042123,-0.0104455793175565,-0.0114359116465498,-0.0128595623573641,-0.0144296271662197,-0.1096669132298357,-0.1710591947313274,-0.180374939909,-0.2079843390214584,-0.2257236408022365,-0.2357497492354805,-0.2527556206575559,-0.3043538991709049,-0.3262348286274978,-0.3495830429359198,-0.3709752628188615,-0.384671259601514,-0.4086352687133313,-0.4234292846807438,-0.4502333806850719,-0.4561259368944829,-0.4801856350346938,-0.5018399591951581,-0.5140795413689174,-0.5330488503139175,-0.5540581044107556,-0.5755271928865338,-0.6044845126131425,-0.6218765352465653,-0.6518409632579412,-0.6718240788647412,-0.6869529665514498,-0.7076113082964217,-0.7265453702143514,-0.7436061712803157,-0.7707474186856069,-0.780677826786313,-0.8030555923127699,-0.8301629848431874,-0.8494678908924052,-0.8701801809621414,-0.8915448912900614,-0.9291545949764516,-0.9555040663814246,-0.985471987152846,-1.01957912111864,-1.0653478152503024,-1.1295990274708063,-1.231690818315721,-1.2857717715815282,-1.3714860052507554,-1.5820382926031444,-1.8021185454077089,-2.123671428597273,-2.726878293666669,-3.5580088867767423,-4.607953506414185,-5.780944860050636,-7.253138042780776,-8.874884643763657,-10.337245442332618,-11.958221581077968,-13.535022153475303,-15.060894727629211,-16.259332202604796,-17.262819456464516,-18.906494858279217,-inf,-inf
0.407,3,4,0.7133779525756836,0.0832432033108415,0.033672738239374,0.0212485095421255,0.0165921225199821,0.0089906800282333,0.008092722366411,0.0018956558057607,0.0014463412024917,-0.0009971431813914,-0.0014140753294141,-0.0021437684429345,-0.0022101618376507,-0.0024777924265457,-0.0024902753815332,-0.0030094016765656,-0.0030647550395684,-0.0031869313481663,-0.0034036831363886,-0.0034137310252938,-0.0034239427548135,-0.0035437941831746,-0.00356212097369,-0.003562642566162,-0.0036206643503817,-0.0038016789031916,-0.003853467443414,-0.0042742507756549,-0.0043955281453992,-0.0048997991311334,-0.0049194765129986,-0.0049974353644152,-0.0050137465439161,-0.0050324650985816,-0.0051409909573342,-0.0051993230331261,-0.0055024627052968,-0.005633813051713,-0.0057145894736813,-0.0058068476783068,-0.0058750202265898,-0.0059199360737756,-0.0059574965848266,-0.0059917242784214,-0.0060893180289612,-0.0062594857369725,-0.0063243102624014,-0.0065164664065278,-0.0065665203018195,-0.0067143828889895,-0.0067614585565006,-0.0071450730012229,-0.0071647456673396,-0.007397513450012,-0.007827874277492,-0.0078438256561593,-0.0080718002823173,-0.0083690603246322,-0.0087226781283091,-0.0089886054020123,-0.0090375894766387,-0.0099376520895542,-0.012028453306346,-0.0121824395838302,-0.0127778405767813,-0.1094184411124133,-0.1740686829122073,-0.185161411671146,-0.2087553055267163,-0.2336926329238945,-0.2359144255130216,-0.2576558389794109,-0.3104108565178479,-0.3315849150522828,-0.3503939577582897,-0.3720005247204362,-0.3855768071363444,-0.4108497647733518,-0.4256446921566805,-0.4426692269563886,-0.455055155708272,-0.4789795079370564,-0.4974929917745109,-0.5132151623796147,-0.5262491165640563,-0.5536200075315529,-0.5725845086757083,-0.6034344462799129,-0.6219418912604967,-0.6564135638881617,-0.665965113266143,-0.6953462823295784,-0.7064412649238488,-0.732688097102369,-0.7455481350587831,-0.7631104911623217,-0.7836069096250078,-0.8044466510510947,-0.8250290097761557,-0.8528187798955332,-0.8711293843843879,-0.8912900384913126,-0.9227565247364852,-0.950456350638471,-0.986319952929094,-1.0155142171846745,-1.0643727814095765,-1.1267124985425627,-1.2114838331877888,-1.2965328452705565,-1.38191872951434,-1.503848490047213,-1.764693471210562,-2.075955905120209,-2.6053518706962646,-3.376414651217741,-4.526336572065648,-5.9470200400501225,-7.323882518126851,-8.795624442030253,-10.190167642542283,-11.878863705670534,-13.355015315505373,-14.873640850302996,-16.0565787876444,-17.055665552813768,-18.62471549894855,-21.6693441089879,-inf
0.408,3,4,1.0037894248962402,0.0812445737955174,0.0292740995404912,0.0204117395435603,0.0156686716686304,0.0076863048489354,0.0076022817081549,0.0011225781822362,0.0010701403251347,-0.0007461183068485,-0.0014427528622402,-0.0014555099711355,-0.001499053103451,-0.0021807041053808,-0.0026982021623439,-0.0029084798825205,-0.0030755178748456,-0.0031737579377441,-0.0031764701345307,-0.0032078919771915,-0.0032819937436449,-0.0034305273267486,-0.0034767595895052,-0.0035216341456571,-0.0035723269794443,-0.0041415306268738,-0.0042449513657638,-0.0042996509533328,-0.0043351209966441,-0.0045004620039666,-0.0045774032731696,-0.0048298245405214,-0.0048359986210381,-0.0049133950615496,-0.0051281579231652,-0.0051805586543271,-0.0053895071013007,-0.00541874099531,-0.0054560999304642,-0.0055129814983287,-0.0055381263135786,-0.0056104148397564,-0.0058097357539526,-0.0059980143915913,-0.0060705281429258,-0.0060715292508278,-0.0062170377396481,-0.0064803774673406,-0.0065345135155548,-0.0065709270911349,-0.006942889946913,-0.007220990221275,-0.0073945347322234,-0.0074036899029551,-0.007496983821419,-0.0075635898499221,-0.0076304484738977,-0.0081894590731189,-0.0085535007503796,-0.0087327113182195,-0.0087897390560274,-0.0094768357414143,-0.0105500712208962,-0.0115460543107679,-0.0122251600990296,-0.1090312497292755,-0.1768407899190713,-0.187853672616093,-0.1999798296942829,-0.2205056436462618,-0.2368422446676497,-0.2600891046075085,-0.3108495063351788,-0.3272690567753711,-0.352201820661819,-0.3712781911487784,-0.3896592792069719,-0.4120457990562814,-0.4308914220112489,-0.4458441181348704,-0.4632853987639194,-0.4827775740617634,-0.504942635686994,-0.5155675210763631,-0.5284360012066054,-0.5582578708434418,-0.5682505619935613,-0.6099662767810472,-0.6314287691283843,-0.6524349211309365,-0.6762074743286324,-0.6910912659350155,-0.7097483432918623,-0.7304551020959863,-0.7465113793257425,-0.7663524920313134,-0.7824774394423094,-0.8048307952000622,-0.8333177153764562,-0.8536934976655657,-0.8734664563005768,-0.8963185136850379,-0.9217816866751743,-0.9630752026868388,-0.9814740119431944,-1.0188220149473457,-1.0685201387619083,-1.1277104317435274,-1.2151780037962072,-1.306226764801356,-1.397241964474564,-1.5941730462059305,-1.796002777679411,-2.219543826234131,-2.6677093783579693,-3.470807020775277,-4.583347687062169,-5.800994183510953,-7.320193229630457,-9.003710513140529,-10.616702647819324,-12.136388307347143,-13.420045232169596,-14.970677002301336,-16.179934171682902,-17.23251305335281,-18.69163398358581,-21.883902990963843,-inf
0.409,3,4,0.995858907699585,0.0760672354431313,0.0309337480131991,0.0214209950649833,0.0144651054964499,0.0075185474711437,0.0045722030556065,0.0009330688936758,-0.0013317204866255,-0.0013569368275495,-0.0020251662810253,-0.0021258593188999,-0.0021333026811961,-0.0028147944730983,-0.0032209327859752,-0.0032267980576135,-0.0032306548085266,-0.0032567773874857,-0.0033656582614888,-0.0034901689571138,-0.0035793467751319,-0.0035855475861248,-0.0037105111080515,-0.0039293206064901,-0.0039802027270161,-0.0040217867747813,-0.0041403101517765,-0.0042132117504669,-0.004389871017334,-0.0050045861940935,-0.005125578185785,-0.0051464221561432,-0.005180846247008,-0.0052851271214906,-0.0053927770239343,-0.0056415427018565,-0.005729669067823,-0.005832358778782,-0.0058512149335869,-0.005920048298388,-0.0061315684042741,-0.0061350882757165,-0.0061950603008361,-0.0062542583109081,-0.0063112735113378,-0.0063428517760687,-0.00637975114627,-0.0064811426137022,-0.00650605444931,-0.0069863949748129,-0.0070059121361494,-0.0074826678429342,-0.0076584501935587,-0.0077222625895635,-0.0077617276652307,-0.0078636959251175,-0.0081250085552224,-0.0081917982611134,-0.0089700214741661,-0.0090448364744043,-0.0097663300964881,-0.0103948656115137,-0.0109004240705666,-0.0118369849043694,-0.0134070757964381,-0.1125051642157496,-0.176403245834609,-0.1866404998614824,-0.2124131270954471,-0.2336960896830001,-0.2465958267618016,-0.2653514677065592,-0.3194178973649823,-0.3309377834591677,-0.3470752641470447,-0.3809811216412578,-0.4034285419721433,-0.415762970205823,-0.4359723229231766,-0.4582246856748903,-0.4702252092908853,-0.4890988904155071,-0.5044772988711795,-0.5197681340180935,-0.5394648456390154,-0.5608246170400902,-0.5830442759341661,-0.6104253261156835,-0.6356955383294196,-0.6642290186230463,-0.6759541185814348,-0.6994810702983146,-0.7161367180857602,-0.736918622564778,-0.7524598380491021,-0.7732836913343955,-0.7889672444550091,-0.812220009205288,-0.8411397133277216,-0.8594745510080515,-0.8770311134295287,-0.898184214559177,-0.9370622331641316,-0.9619707477136158,-0.9976785948031142,-1.0284017111395256,-1.0835489185755238,-1.149739353675307,-1.229473509750864,-1.315598402215911,-1.420870822946209,-1.5847885651136802,-1.8445819438115252,-2.143242474753144,-2.6514677960927275,-3.360619496579761,-4.422454638072764,-5.6985201306731526,-7.037042861377276,-8.737004507766947,-10.39740572001612,-11.899366414554986,-13.287637313970489,-14.78970445039296,-15.827624621415318,-16.89766435122238,-18.58347301594312,-21.59987753847787,-inf
0.41,3,4,1.275036096572876,0.0800613651686356,0.0339392255522507,0.0221976038281859,0.0172423039103904,0.0086560241914137,0.0055059921785875,0.0025401021950003,0.0010285959801862,-0.0008033998943935,-0.0010680641299564,-0.0018422058894094,-0.0025092399204847,-0.0028864351338774,-0.0031301715075145,-0.0031721189986992,-0.0032908692284569,-0.0033555379190838,-0.0034825904970582,-0.0034942036827272,-0.0034945563198783,-0.0036341205264139,-0.0036392614810865,-0.0039049160870246,-0.0039680948135556,-0.0041539332700091,-0.0042109646128528,-0.0043307978029657,-0.0045742302256127,-0.0047685871619108,-0.004812415515116,-0.0048587173548948,-0.00499493737387,-0.0052096226663754,-0.0054224131267998,-0.005443078004117,-0.0056168286491056,-0.0056175084225419,-0.0056490888142446,-0.0056953376801355,-0.0057149926205899,-0.0059772468302629,-0.0059844374792341,-0.0061477049921222,-0.006252793937471,-0.006338844128045,-0.0064121145315329,-0.0064955456194081,-0.0067701622633615,-0.0067775196308116,-0.0069282782954118,-0.0070820115619865,-0.0071584177863947,-0.0075571635007799,-0.0078892764440115,-0.0078915477648689,-0.0081736706173366,-0.0082728475175338,-0.0088349754341953,-0.0089932984517036,-0.0092150544779247,-0.0103492333022086,-0.0123160601157174,-0.0123633000379501,-0.0131710266000162,-0.1088077573326007,-0.1714289447665803,-0.1891681305895748,-0.2054576967558685,-0.2242062843971692,-0.2439397068913288,-0.2559792720987303,-0.3052577024624295,-0.3274618629192802,-0.3448654112563076,-0.3713723608115709,-0.3908902823105,-0.4101888303932715,-0.4255589550502177,-0.4463148853216087,-0.4590751520161445,-0.4838340221319032,-0.4994611942054617,-0.5152138363265556,-0.535643996467755,-0.5572043434041434,-0.5728468519767236,-0.6052167748873275,-0.6301205448562657,-0.6578180460961102,-0.6749914946594718,-0.6914891797731696,-0.7134251337285407,-0.7316353614092054,-0.7490729503780439,-0.7656532751250903,-0.7856906811729506,-0.8038398021540725,-0.8371119258450538,-0.8528167321030917,-0.8795244066891473,-0.9024793130960468,-0.9290443780918108,-0.9582104104739332,-0.9855220815194377,-1.023757469954783,-1.0703998698759047,-1.1353219720456569,-1.2173265263443005,-1.3011514360569114,-1.4086901816551645,-1.5584547175656536,-1.7567513576533489,-2.1455140347208923,-2.777475353951592,-3.60546237005402,-4.686375244584271,-5.899147040619624,-7.432474473631996,-9.04805077692861,-10.579507006713529,-12.05021217662354,-13.470916963389648,-14.842720108734358,-16.015961052797824,-17.183072457946157,-18.76238757407665,-inf,-inf
