g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.312,1,4,0.0418024063110351,0.0312263145896222,-0.0026191068945224,-0.0057512980011604,-0.0064946288695031,-0.1504074080400619,-0.7816753159367151,-inf,-inf
0.313,1,4,0.0408606529235839,0.0308024168444906,-0.0025769719059032,-0.0042218269786145,-0.0065232883474158,-0.1419880339132755,-0.7466610271137957,-inf,-inf
0.314,1,4,0.0378434658050537,0.0318735697351937,-0.0016217325302737,-0.0048372376687447,-0.0065419210372566,-0.1426152267528467,-0.6367799566328768,-inf,-inf
0.315,1,4,0.0301740169525146,0.0287638027803524,-0.0012989398569758,-0.0069673374097689,-0.0070688636456437,-0.1484815529709095,-0.7456983106150609,-1.457205304728367,-inf
0.316,1,4,0.0414774417877197,0.0301447087588709,-0.0031273553039173,-0.0048882559103056,-0.0057722905814087,-0.1419900298806035,-0.7795085355204888,-inf,-inf
0.317,1,4,0.0406699180603027,0.0277056760128189,-0.0011818422902882,-0.004032278287148,-0.0061711099866163,-0.1454068143998909,-0.7357992042063075,-inf,-inf
0.318,1,4,0.0308854579925537,0.0235165007129199,-0.0015606008140426,-0.0037344715064957,-0.0054365349757617,-0.1592198577643677,-0.6911713003269422,-1.454498958739713,-inf
0.319,1,4,0.0424180030822753,0.0295528436103962,-0.0029067506823822,-0.005981626185414,-0.0060610582674504,-0.151361605898853,-0.7162073034355187,-inf,-inf
0.32,1,4,0.0417532920837402,0.0302009575087193,-0.0025718276322068,-0.0054468172676182,-0.0057757506401642,-0.1392394220729729,-0.7488601666872688,-inf,-inf
0.321,1,4,0.0378434658050537,0.0240427862739375,-0.0020785279238653,-0.0058005584217561,-0.0086664555045983,-0.1429253113946212,-0.7426078126226487,-inf,-inf
0.322,1,4,0.0410628318786621,0.0233010419110356,-0.0026694789515082,-0.0048045133907148,-0.0061975392086475,-0.1424874143139093,-0.7367476880001522,-inf,-inf
0.323,1,4,0.0310158729553222,0.0274990955939183,-0.0018151961323091,-0.0046425082981916,-0.0052775492160879,-0.1623493410549744,-0.7526635801651895,-1.504709407163502,-inf
0.324,1,4,0.0407109260559082,0.0312088143785432,-0.0026322087402129,-0.0055088982768139,-0.0067809493212062,-0.152445261418999,-0.757852311215301,-1.478528973208304,-inf
0.325,1,4,0.0413548946380615,0.0248381088724721,-0.0026230304598073,-0.0050974537674341,-0.0054170264016267,-0.1470943895690755,-inf,-inf,-inf
0.326,1,4,0.0418033599853515,0.024507088885316,-0.0030865585998162,-0.0049479037266844,-0.0060073739862465,-0.1445780820191538,-0.7538393374826897,-inf,-inf
0.327,1,4,0.0380225181579589,0.0364098468715807,-0.0037321459863788,-0.0051950209733379,-0.0059871488860357,-0.160790424726139,-0.6637733608539593,-1.4734316057519905,-inf
0.328,1,4,0.0318379402160644,0.0286541708747705,-0.0022548753953264,-0.0065601184281176,-0.0066023875611152,-0.152282773788211,-0.7413022559573078,-1.4648613415824003,-inf
0.329,1,4,0.0403511524200439,0.0254936132704987,-0.0013769667361827,-0.0038006065035222,-0.0060332518106582,-0.1434506499971188,-0.748012478723659,-inf,-inf
0.33,1,4,0.0412497520446777,0.0311124220325456,-0.0025480054825419,-0.0047597257937256,-0.0055598517163171,-0.1706347053714616,-0.8532330144162871,-1.7366192626184356,-inf
0.331,1,4,0.0303258895874023,0.0238055165071492,-0.0029138758451551,-0.0052847406360163,-0.0063469999049072,-0.1612661743671582,-0.8579823906535224,-1.6005917565765375,-inf
0.332,1,4,0.0425586700439453,0.0207765107210955,-0.0021543728210488,-0.004804491780437,-0.005464701596432,-0.1567214996220927,-0.8569969733205316,-1.5147171176274616,-inf
0.333,1,4,0.0381937026977539,0.040231694163136,-0.0013403132601468,-0.0053523351510368,-0.0058331960978258,-0.1415653242419367,-0.8710148622082079,-inf,-inf
0.334,1,4,0.0412099361419677,0.0246937549070682,-0.0024484057940983,-0.004873294810484,-0.0060119946079183,-0.1624579218879169,-0.7131656671078144,-inf,-inf
0.335,1,4,0.0410478115081787,0.0253655024209228,-0.0022613937286467,-0.0057190070593709,-0.0058518361299539,-0.1542455553614409,-0.6808173630853941,-inf,-inf
0.336,1,4,0.0410575866699218,0.022935899193246,-0.0024249024363732,-0.0055662793316912,-0.005987913078601,-0.1619054525653712,-0.7628161206592491,-1.5472180753380982,-inf
0.337,1,4,0.0305235385894775,0.023060536392517,-0.0029620308481052,-0.0055640440389164,-0.0059804112586376,-0.1575560273020597,-0.7284917868080334,-1.5927516055551334,-inf
0.338,1,4,0.0418176651000976,0.0275995536016177,-0.0026166567336123,-0.0046609301515935,-0.0055861925090154,-0.14755719040305,-0.7961946197052061,-inf,-inf
0.339,1,4,0.0409567356109619,0.0245690422131903,-0.002092687646886,-0.0045275639914803,-0.0045463364592281,-0.1663473259801341,-0.7955565748414971,-1.6790815192282167,-inf
0.34,1,4,0.0378851890563964,0.0200005959900102,-0.0031955989089161,-0.0047562851347255,-0.0058770535673329,-0.1709731283213759,-0.7737790595442094,-inf,-inf
0.341,1,4,0.030991792678833,0.0148633439057108,-0.0027104182046514,-0.0057347589104123,-0.0064146994498188,-0.1575362781062062,-0.7532601894245394,-1.6028650683701473,-inf
0.342,1,4,0.0413377285003662,0.0235148488612846,-0.0018847358165912,-0.0049902095832728,-0.0052243722160988,-0.1567920332361156,-0.7843458800201834,-1.613323082883704,-inf
0.343,1,4,0.0423364639282226,0.0279179269504157,-0.0025680233615717,-0.0055958396203833,-0.0067558680653673,-0.1565686916697002,-0.7766096931408676,-inf,-inf
0.344,1,4,0.0406153202056884,0.0237372266490989,-0.0029808416507439,-0.0043314259708656,-0.0056747661418206,-0.1666307856434033,-0.750863580917785,-inf,-inf
0.345,1,4,0.0409274101257324,0.0175016780641307,0.0007060123774351,-0.0056403625068433,-0.007063276448389,-0.1458621144978716,-0.8015102703924808,-inf,-inf
0.346,1,4,0.0414252281188964,0.0197277596141963,-0.0022598093547685,-0.0051755259746856,-0.006545823675346,-0.154942177659392,-0.8338637046269938,-inf,-inf
0.347,1,4,0.041562795639038,0.024507183456421,-0.0026965380141189,-0.005245694725078,-0.0059408416753806,-0.1590066641383189,-0.7436254968008085,-inf,-inf
0.348,1,4,0.0306236743927001,0.0258132793514614,-0.0026872449968783,-0.0051292814102109,-0.0054964134783837,-0.1551749066723916,-0.915926192627483,-1.6784306302122367,-inf
0.349,1,4,0.0415761470794677,0.0229716789579535,-0.0019111709109375,-0.0044531195169452,-0.005558770331581,-0.1676412193728832,-0.8744076709791907,-inf,-inf
0.35,1,4,0.03786301612854,0.0166332307739246,-5.96466672467808e-05,-0.0047956192016264,-0.0049387543687924,-0.1569852815035577,-0.7373484915694465,-1.6593140309347216,-inf
0.351,1,4,0.0410444736480712,0.0236561883740702,-0.0016937182120483,-0.0047026402833725,-0.0067421871745754,-0.1441556729630886,-0.7783007841564877,-inf,-inf
0.352,1,4,0.0419285297393798,0.0252511357487153,-0.0022097032413718,-0.0051906117611392,-0.005907313639495,-0.1591900891121444,-0.7884203750347668,-inf,-inf
0.353,1,4,0.0314738750457763,0.0233137312491902,-0.0011788233531773,-0.0049592178982063,-0.0056717921280851,-0.1515770186623873,-0.7942506311468619,-1.6416684273184856,-inf
0.354,1,4,0.0406737327575683,0.0217733764234155,-0.0011017098314459,-0.005101268139262,-0.0053929858872257,-0.1685772060517186,-0.8179002430622262,-inf,-inf
0.355,1,4,0.0380165576934814,0.0192815289844989,-0.0020785799805943,-0.0051279336112704,-0.0064342651857811,-0.1665383314588043,-0.7577841582092598,-inf,-inf
0.356,1,4,0.0419967174530029,0.0216094152370449,-0.0010995444082861,-0.0046300062308851,-0.0050457653650888,-0.1555708956737386,-0.7728549106097932,-1.6144044205690542,-inf
0.357,1,4,0.0415506362915039,0.0201845044322086,-0.0023551279182542,-0.0051248403199093,-0.0059116348018465,-0.1560038288011593,-0.9053979643641524,-1.599070623389485,-inf
0.358,1,4,0.0377979278564453,0.0227443453868729,-0.0017901692367401,-0.0040368671672058,-0.0051837328363297,-0.1705693637946573,-0.8683211741154595,-1.8376842405701737,-inf
0.359,1,4,0.0305132865905761,0.0210635195378753,-0.0016820028144913,-0.0057212210214674,-0.0058928913999322,-0.1651679278197555,-0.8872545104002479,-1.7845476048904605,-inf
0.36,1,4,0.0418777465820312,0.033414537532813,-0.0019922266058442,-0.0048280752627588,-0.0061454940760851,-0.1633523219976527,-0.752274953937126,-inf,-inf
0.361,1,4,0.0421268939971923,0.0195450917693244,-0.0026777939064567,-0.0045931185772388,-0.0054503494537217,-0.1725657574608174,-0.8768422042468869,-inf,-inf
0.362,1,4,0.0413386821746826,0.0155598865021813,-0.0027658955141079,-0.0043949078609859,-0.0046259645160074,-0.1733698487160149,-0.969293175018667,-1.878548957223455,-inf
0.363,1,4,0.0414025783538818,0.0286046838760743,-0.0023663505313445,-0.0049873990635482,-0.0059049225478846,-0.1707436511914982,-0.8078874331305319,-inf,-inf
0.364,1,4,0.0409362316131591,0.0174150475067648,-0.0016711644498379,-0.0051451244660106,-0.0053523717459213,-0.1745545058644115,-0.8825907006421917,-inf,-inf
0.365,1,4,0.0315189361572265,0.022563787745021,-0.0021159334386675,-0.0054271836370288,-0.0060138707618637,-0.1713214848945295,-0.8866595498843309,-1.9322394282789952,-inf
0.366,1,4,0.0404877662658691,0.0173931352289476,-0.0017644825299102,-0.0035828110756897,-0.0055149373858632,-0.1707628096543635,-0.843682555586636,-1.8538326570278385,-inf
0.367,1,4,0.0415315628051757,0.0178594964786339,-0.0013235564897174,-0.0044638171334973,-0.0053839612076164,-0.1585478274323856,-0.868365603022308,-inf,-inf
0.368,1,4,0.0380194187164306,0.0255548664418183,-0.0026075294727946,-0.0055638867004901,-0.0073703137931745,-0.1570348196008857,-0.865529391433299,-inf,-inf
0.369,1,4,0.0415875911712646,0.0189189796893336,-0.0022737539986229,-0.0048303244245336,-0.0053151650991879,-0.1602803194973284,-0.8090740647178696,-inf,-inf
0.37,1,4,0.0429499149322509,0.0165319219849487,-0.0024203169234738,-0.0055268181769546,-0.0077088724925305,-0.1576598782200099,-inf,-inf,-inf
0.371,1,4,0.0306658744812011,0.023119181063777,-0.0024985729406898,-0.0046588745012837,-0.0063656084585883,-0.1674572409000287,-0.8592040845970373,-1.9925490660301333,-inf
0.372,1,4,0.0414466857910156,0.0153425759814287,-0.0019094041712773,-0.0046621494333017,-0.0053190852606077,-0.1683897734145917,-0.8330073714597561,-inf,-inf
0.373,1,4,0.0408225059509277,0.0172105457444262,-0.0015544366015187,-0.00551167435335,-0.0067519819129013,-0.1724125694883822,-0.8390559184112312,-1.9708746836406883,-inf
0.374,1,4,0.0408768653869628,0.0280087068813617,-0.0019329293632199,-0.0053783261233866,-0.0087846685589797,-0.1683249207026578,-0.8377768353311064,-inf,-inf
0.375,1,4,0.0411281585693359,0.0208209711392863,-0.0027137821780287,-0.0050695988308625,-0.0061744271952409,-0.164051285759347,-1.7944953492489446,-inf,-inf
0.376,1,4,0.041738748550415,0.0315425130671457,-0.0024865412275546,-0.0050378615889106,-0.0069464721103192,-0.1696707230704474,-0.8310017046979992,-inf,-inf
0.377,1,4,0.041196584701538,0.0163041117683446,-0.0021420736891032,-0.0043157835195215,-0.0052032366307914,-0.1621824532164787,-0.7719172584584506,-inf,-inf
0.378,1,4,0.0375802516937255,0.015494198012502,-0.002194813025458,-0.0047645602377668,-0.0052788526390645,-0.1731635351347464,-0.9277828417711536,-inf,-inf
0.379,1,4,0.0309870243072509,0.0206529945975269,-0.0021895325972131,-0.0054007253482855,-0.0054900051327991,-0.166606241809056,-0.8810370655008355,-1.8696967172526664,-inf
0.38,1,4,0.0417149066925048,0.0237081618052029,-0.002489766224239,-0.0045797749921167,-0.0054893561392667,-0.1712580412280155,-0.9193748270243842,-inf,-inf
0.381,1,4,0.0406208038330078,0.0198890740590611,-0.0021644041488739,-0.0051888175784925,-0.0068769221961516,-0.1693200172726793,-0.9822113013805068,-inf,-inf
0.382,1,4,0.0421552658081054,0.0295194491400977,-0.0022313775170684,-0.0070484925294825,-0.0071104623874928,-0.1686513469866429,-0.9744432966085742,-1.8154464552267688,-inf
0.383,1,4,0.0410664081573486,0.0247197407118242,-0.0003288885105612,-0.0037617870655928,-0.0039090726961201,-0.1726634834831379,-0.9663574311428484,-inf,-inf
0.384,1,4,0.0309400558471679,0.0159532923283376,-0.0026957016711048,-0.0044567608649956,-0.0052247990419534,-0.1759593471321012,-1.0495224920694175,-1.929524089878376,-inf
0.385,1,4,0.0402913093566894,0.018827695990547,-0.0022558205131949,-0.0055935618478871,-0.0056462562437196,-0.1754342251369604,-0.9432895647712032,-inf,-inf
0.386,1,4,0.0378715991973876,0.0193126146037561,-0.0027207321447846,-0.0043448929647173,-0.0056094280593396,-0.1807715119598372,-1.0988157428186265,-inf,-inf
0.387,1,4,0.0412325859069824,0.0153931841315823,-0.0015476989686393,-0.0048727601649913,-0.0052052806371983,-0.1766861156305322,-0.8923117539732641,-inf,-inf
0.388,1,4,0.04203462600708,0.0155712948635611,-0.0025921871940164,-0.0067342527735847,-0.0069415854488498,-0.1733277734681826,-1.0366403939091102,-inf,-inf
0.389,1,4,0.041666030883789,0.0202631731683061,-0.0024775396280809,-0.0046589155413198,-0.0054803557004085,-0.1742462781826692,-0.9533189233696152,-inf,-inf
0.39,1,4,0.0309467315673828,0.0245407006416616,-0.0027868778702964,-0.0050495904900455,-0.006139905715719,-0.1717986217954574,-0.940442835211593,-1.7459974524408823,-inf
0.391,1,4,0.0419197082519531,0.020538947325088,-0.0024428517433128,-0.0048994620708459,-0.0058485279099621,-0.1662750214248717,-0.9257704838275852,-inf,-inf
0.392,1,4,0.0406005382537841,0.0203059169018678,-0.0038265081698263,-0.0042334893812441,-0.0045311453114159,-0.1764112281496432,-0.8920106788250466,-inf,-inf
0.393,1,4,0.0403509140014648,0.0169283192382061,-0.0010952854731473,-0.0052676167778998,-0.0053638776898608,-0.1728109812078642,-0.965306010020274,-inf,-inf
0.394,1,4,0.0385797023773193,0.0253104198325332,-0.002736276800096,-0.0043587621487251,-0.0058419637995395,-0.1669936590194862,-0.8404956794494175,-inf,-inf
0.395,1,4,0.0311813354492187,0.0204032730632069,-0.0030060481882427,-0.0048434745668796,-0.0061157995188322,-0.1711279903577302,-0.9104814053702828,-1.964404441267336,-inf
0.396,1,4,0.0412259101867675,0.0200892877791255,-0.0027806086411591,-0.0041722765211931,-0.005500529108146,-0.1794360547099163,-inf,-inf,-inf
0.397,1,4,0.041600227355957,0.0159588822427298,-0.0030908482171357,-0.004667732035751,-0.0056816857315201,-0.1763831781658902,-0.9703612157577696,-inf,-inf
0.398,1,4,0.041879653930664,0.0125831295394467,-0.001429434973083,-0.005449240248329,-0.0054669101469938,-0.1798919551629674,-0.9727954698843904,-inf,-inf
0.399,1,4,0.031325340270996,0.0262957213931947,-0.0024114680952241,-0.0044147628866169,-0.0056460790154851,-0.1720868311573174,-1.0164646739515653,-2.0083830404841563,-inf
0.4,1,4,0.0412817001342773,0.0176184213978064,-0.0030949656928067,-0.0040160583207405,-0.0051242064728833,-0.1748124131923912,-0.9594001222463004,-inf,-inf
0.401,1,4,0.0408942699432373,0.014907220691409,-0.0027405625113463,-0.0038517538462627,-0.0059830208852551,-0.1830802870739487,-1.0026962764621743,-inf,-inf
0.402,1,4,0.0409812927246093,0.0164525830746373,-0.0028552791637652,-0.0037440065860189,-0.0061289453919346,-0.1732414777390316,-1.0885827159662833,-inf,-inf
0.403,1,4,0.0409004688262939,0.0159725880152224,-0.0020709312069567,-0.0036641644209226,-0.0063457654288007,-0.1697000293351957,-0.9794992930142622,-inf,-inf
0.404,1,4,0.04109787940979,0.0207252353857374,-0.0014933836606285,-0.0055672410940084,-0.0057291854181279,-0.2024366544677271,-1.1920946836117612,-inf,-inf
0.405,1,4,0.0301334857940673,0.0069469293609031,-0.0029169211054161,-0.0056105711141751,-0.0059495108379909,-0.1778256815672504,-1.0738900147170918,-2.22431986326912,-inf
0.406,1,4,0.0421686172485351,0.022052313954835,-0.0025708690292855,-0.0043128313112162,-0.0059637920486478,-0.1810442614279569,-0.9885948655819718,-inf,-inf
0.407,1,4,0.02297043800354,0.0134313927981551,-0.0022298249679677,-0.0037144211413616,-0.0052250576642052,-0.1774090976557753,-0.9743880472979124,-2.120357711255969,-inf
0.408,1,4,0.0315124988555908,0.0217819224486735,-0.0029347947462245,-0.0042029116757749,-0.0056929917302599,-0.1715077724526857,-0.911823186006484,-2.2439959031121037,-inf
0.409,1,4,0.0306272506713867,0.0224506788706652,-0.0025804975270084,-0.0049979329204018,-0.0055849039764014,-0.1663240532461901,-0.8952234988582988,-1.9196856532310171,-inf
0.41,1,4,0.041633129119873,0.0100554687047233,0.0006650074925352,-0.0027669402484421,-0.0052280983807816,-0.1773724046938029,-inf,-inf,-inf
0.411,1,4,0.0424249172210693,0.0067336408317299,1.3306572813446652e-05,-0.0036655416603554,-0.0055087176800363,-0.1812730790983333,-1.0359809730312497,-inf,-inf
0.412,1,4,0.0406675338745117,0.0147137416245915,-0.0016257454143025,-0.0035375632278083,-0.0063363283743275,-0.1796095217804734,-1.1020286292226888,-2.2512902026809947,-inf
0.413,1,4,0.0316405296325683,0.0105316175904177,-0.0012164403997091,-0.0038618035878752,-0.0040264623559681,-0.1818108747280678,-1.2017394739517633,-2.1709731757617345,-inf
0.414,1,4,0.0237586498260498,0.021308771228671,-0.0022652026570547,-0.0048282041014393,-0.0049097734558026,-0.1747144484754504,-1.1868057839842494,-2.0367567017444825,-inf
0.415,1,4,0.0307793617248535,0.0095998267886791,-0.002394584386056,-0.0046895781734702,-0.0052999594243103,-0.1830432846381914,-1.2736066563519426,-2.226468742379079,-inf
0.416,1,4,0.031247854232788,0.0178487022261736,-0.0019841328357445,-0.0034233684404477,-0.005182366353069,-0.192162222551592,-1.2760577388206489,-2.3414920344040357,-inf
0.417,1,4,0.040950059890747,0.0238892761293615,-0.0015082758406021,-0.0040239893341859,-0.0051575773362311,-0.1613193774258594,-1.194795545224279,-inf,-inf
0.418,1,4,0.0413408279418945,0.0032200866553866,-0.0012438853818282,-0.0047729160352678,-0.0063214104694862,-0.1708555708540433,-inf,-inf,-inf
0.419,1,4,0.0314195156097412,0.0179166047063099,-0.0003006404407541,-0.0035414963758843,-0.0047139021894003,-0.1759054111217975,-1.2416714981852617,-2.4360338383990685,-inf
0.42,1,4,0.0421450138092041,0.011212913396704,-0.0018793136292713,-0.0050233660855596,-0.0053528727917093,-0.1846296992219557,-1.2477929878252596,-inf,-inf
0.421,1,4,0.0302534103393554,0.0160419625662695,-0.0021391804093304,-0.0045404372390194,-0.005987255506167,-0.1861869326076763,-1.1384632990731454,-2.074055795332524,-inf
0.422,1,4,0.0232086181640625,0.0212287403620809,-0.0017828117222203,-0.0040706835833809,-0.0049791444769014,-0.1877883325285763,-1.1147374579988818,-2.2968559318864203,-inf
0.423,1,4,0.040806770324707,0.0277952332760619,-0.0019417626500814,-0.0049599242189838,-0.006249281727161,-0.1909763272977304,-1.1093885427006298,-inf,-inf
0.424,1,4,0.0408904552459716,0.0180099184203569,-0.0018475107903804,-0.0039794042510766,-0.0072487662810896,-0.1778577803794619,-1.150116063166704,-inf,-inf
0.425,1,4,0.0312945842742919,0.017116498664021,-0.0025126492911123,-0.0042098539064948,-0.0053097642354657,-0.1845603203313028,-1.230667769545034,-2.4153147375375417,-inf
0.426,1,4,0.0313105583190918,0.0191755795498686,-0.002374357513607,-0.0053870897222977,-0.0062471159645661,-0.1869307382094511,-1.3336816846232606,-2.270665656477207,-inf
0.427,1,4,0.0307748317718505,0.0080472135346169,-0.0024452717224266,-0.0048830971950603,-0.0051986383903988,-0.2032270736104294,-1.424620038443484,-2.4348277482365,-inf
0.428,1,4,0.041630744934082,0.0224942709491269,-0.0024980489372385,-0.0047853269510637,-0.0048895013961793,-0.1986355694163372,-inf,-inf,-inf
0.429,1,4,0.040860891342163,0.0124580809700813,-0.0028057335791147,-0.0039177182361054,-0.004772397815465,-0.1904853764751801,-1.2901325945763074,-inf,-inf
0.43,1,4,0.0421221256256103,0.0191131097152367,-0.0018755953691702,-0.0039102925996121,-0.0050942550299358,-0.1949784231230831,-1.200236543537056,-2.2770601169885385,-inf
0.431,1,4,0.0422537326812744,0.0169507488681053,-0.0025692310283559,-0.0045765697714051,-0.0056400306238819,-0.1825221277615501,-1.1817154380096349,-inf,-inf
0.432,1,4,0.0303218364715576,0.019517666687564,-0.0012080694227265,-0.0045932792234593,-0.0050201376440339,-0.185868169614514,-1.2639285576912644,-2.3777819642450466,-inf
0.433,1,4,0.0425999164581298,0.0157399310324743,-0.0001338802364657,-0.0042228674678254,-0.0051808919186649,-0.1886547273282199,-1.3202355129327823,-inf,-inf
0.434,1,4,0.0410010814666748,0.0157022417666896,-0.002431328090223,-0.0036577115277887,-0.0048587621615739,-0.2121728639981615,-inf,-inf,-inf
0.435,1,4,0.0410342216491699,0.0183583829511217,-0.0022137095109743,-0.0038146321285882,-0.0053997408289765,-0.1913775208478959,-1.2860247019475914,-inf,-inf
0.436,1,4,0.0415234565734863,0.0092219808322864,-0.0015772633673328,-0.0043583639481773,-0.0046080578410752,-0.1841564234680812,-1.203385545457904,-inf,-inf
0.437,1,4,0.0319666862487793,0.0095107296353529,-0.0020936384451039,-0.0035402641575743,-0.0050472637293915,-0.1883662588761795,-1.244150230730459,-2.439917835557736,-inf
0.438,1,4,0.0314939022064209,0.0178332385000223,-0.0027133152562946,-0.0036148144589749,-0.0053361579872134,-0.1903496976720537,-1.321146157105526,-2.5648481945162462,-inf
0.439,1,4,0.0307343006134033,0.0138631510772935,-0.0022247729057666,-0.0032461637578828,-0.0051605878875349,-0.1956236339761004,-1.4218530012306796,-2.6642350339985628,-inf
0.44,1,4,0.0231263637542724,0.0210708442944034,-0.0020724484743218,-0.0035806400866831,-0.00499164044921,-0.2050018390265045,-1.3069872086511478,-2.346371059389072,-inf
0.441,1,4,0.0411720275878906,0.0108982315170344,-0.0005863820315762,-0.0032216304001186,-0.0050108850811161,-0.1914519202678619,-1.282146708503092,-inf,-inf
0.442,1,4,0.0408213138580322,0.0151038492238032,-0.0023594863685075,-0.0043108795731778,-0.0044072264142525,-0.1988067117157133,-1.514385589489184,-inf,-inf
0.443,1,4,0.0300865173339843,0.0177771133058257,-0.0020770677903379,-0.0043571328145072,-0.006407483973329,-0.2019888978073081,-1.2168710236719311,-2.3504609855760497,-inf
0.444,1,4,0.0313172340393066,0.0106077502352278,-0.002211606703125,-0.004484318547527,-0.005978156435547,-0.1855501021741832,-1.1756382274907315,-2.237999791252332,-inf
0.445,1,4,0.0310723781585693,0.0149394462704995,-0.0033726618365815,-0.0036391777008394,-0.0049936927930364,-0.1943940265554403,-1.2167159868261967,-2.345390518062414,-inf
0.446,1,4,0.0310566425323486,0.012932750734698,-0.0009436181480136,-0.0045566564419388,-0.0049886533621947,-0.2039134019700988,-1.510569232443668,-2.585532856297381,-inf
0.447,1,4,0.0416817665100097,0.0092898264886697,-0.0012551945904554,-0.0046741975662116,-0.0056152485800736,-0.1993154915567732,-inf,-inf,-inf
0.448,1,4,0.0419230461120605,0.0138483565398187,-0.00204775897127,-0.0048365787883556,-0.0050446577838265,-0.1857556427216673,-1.3990906668893244,-inf,-inf
0.449,1,4,0.0411882400512695,0.0136269150818864,-0.0018209473666643,-0.0045738325490578,-0.0046388703368076,-0.1978298495765495,-1.4861737290369847,-inf,-inf
0.45,1,4,0.0406582355499267,0.0133671490912273,0.000843079098442,-0.0046916054993401,-0.0053670056812346,-0.1889879893599552,-1.3480363873939556,-2.641555336131301,-inf
0.451,1,4,0.0401608943939209,0.0161088594728947,-0.0035212444241835,-0.0048693707790698,-0.0048957799491333,-0.1879763951529523,-1.3782003682797237,-inf,-inf
0.452,1,4,0.0231993198394775,0.0114541240941421,-0.0014035706775208,-0.004406788850838,-0.0054583001018261,-0.2002336649685318,-1.5112664150909056,-2.7681661184806035,-inf
0.453,1,4,0.0320513248443603,0.0169628404782411,-0.0026469563409217,-0.0048899087328097,-0.0048957059270072,-0.2015279660698558,-1.4608999548958408,-2.78427333676878,-inf
0.454,1,4,0.0411932468414306,0.0087193184213059,-0.0023601594194013,-0.0039852357754873,-0.0048939786347233,-0.2037519465173251,-1.3959858102063605,-inf,-inf
0.455,1,4,0.0405225753784179,0.0157970545236343,-0.0019380510622188,-0.0043464893797295,-0.0054952298740896,-0.2062793368046153,-1.4432420488423552,-inf,-inf
0.456,1,4,0.0303010940551757,0.0130264597375782,-0.0026436692680617,-0.0050672022692878,-0.0056571478887808,-0.2092520598409185,-1.33556243212692,-2.6797885241918844,-inf
0.457,1,4,0.022742748260498,0.0199149602208006,-0.0026155896921194,-0.0043283043883388,-0.0046797850024741,-0.2102858214420496,-1.3912628796185127,-2.396269752851126,-inf
0.458,1,4,0.0305061340332031,0.012081523618419,-0.0022165406896439,-0.004500973830828,-0.0047150695270815,-0.2022886087162773,-1.4746099119483915,-2.955473705081226,-inf
0.459,1,4,0.0319495201110839,0.0178591011566654,-0.0024346935848177,-0.0046139527882143,-0.0049563327668936,-0.1847547454911052,-1.1582906471835022,-2.48144373863708,-inf
0.46,1,4,0.0351042747497558,0.0145843764957352,-0.0023942568868903,-0.0045034200357245,-0.0045752140436466,-0.2115502781727622,-1.3711627613021782,-2.6028831482328005,-inf
0.461,1,4,0.031630516052246,0.0200999925274403,-0.0031063027127607,-0.0041014952630455,-0.0047872271105238,-0.2115460798510739,-1.4159396496469674,-2.5183044877563128,-inf
0.462,1,4,0.0310161113739013,0.0137204914241221,-0.0025063499417911,-0.0049292311827627,-0.005271301145766,-0.209243635379192,-1.4583797460508254,-2.609110691477099,-inf
0.463,1,4,0.0309014320373535,0.0097990726591795,-0.0009748025898419,-0.004792056299541,-0.0052505007235558,-0.2023993415340793,-1.3987558713479835,-2.7303412566146488,-inf
0.464,1,4,0.0414237976074218,0.0115521078510254,-0.0023431907425157,-0.0043596632348556,-0.0054530121396,-0.2053179582274203,-1.3898247298872908,-inf,-inf
0.465,1,4,0.0326511859893798,0.0149054428552398,-0.003076977443397,-0.0046074416831187,-0.0048857313452808,-0.2085583862011757,-1.4891834514145383,-2.6270890135836,-inf
0.466,1,4,0.0406668186187744,0.0128863391815848,-0.0018089392066465,-0.0042357076345892,-0.0051463848541251,-0.2142489186699257,-1.3562705299947286,-inf,-inf
0.467,1,4,0.0398943424224853,0.0077237784473427,-0.0024678970719949,-0.0041252517830864,-0.004971099020081,-0.2231330601768642,-1.4229144448926474,-inf,-inf
0.468,1,4,0.0406203269958496,0.0139325857135835,-0.0024462355531634,-0.0049135201076085,-0.0052963899265902,-0.1953244279098886,-inf,-inf,-inf
0.469,1,4,0.0413825511932373,0.0064343906581812,-0.002660410547029,-0.0037244552233012,-0.0053910538708676,-0.2091664645020848,-1.4958644304580488,-inf,-inf
0.47,1,4,0.0329227447509765,0.0190079171610808,-0.002750660335405,-0.0037877614709009,-0.0051518611567043,-0.2271890002425316,-1.374209221149945,-2.646860893757729,-inf
0.471,1,4,0.0240843296051025,0.0169527476316797,-0.0027729818338889,-0.003656854361963,-0.0051104333719635,-0.2220743800674716,-1.4255317955090705,-2.585774003917627,-inf
0.472,1,4,0.0228307247161865,0.0104367336671652,-0.0015195400508501,-0.003234500554952,-0.0046972813730847,-0.213165268468584,-1.421589199001904,-2.656752752139758,-inf
0.473,1,4,0.0307791233062744,0.0067921386756899,-0.0007693563767873,-0.0045403055895479,-0.0083367866676804,-0.2018826082189013,-1.4863423430854683,-2.736520757318821,-inf
0.474,1,4,0.0308167934417724,0.0102323317341027,-0.0028041622295405,-0.0044985096561378,-0.0057784820795568,-0.2258619107833675,-1.5243393819021591,-2.6156638168358204,-inf
