g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.413,2,4,0.1787788867950439,0.0679235367540235,0.0040509310054563,-0.0012203776038367,-0.0028259976180782,-0.0030027000543057,-0.0033966262982607,-0.0040352657205279,-0.0041780028379263,-0.0052441887982664,-0.0058865202948314,-0.006146335443543,-0.0068473336859864,-0.0069744588006736,-0.0073981639708971,-0.0074309365858009,-0.0108729268873552,-0.1208569383622327,-0.2617062400646813,-0.3284624809355014,-0.4051344623047346,-0.4785480869374176,-0.6503131439367651,-0.7200918572267051,-0.878479703572367,-0.926085441657838,-1.08209960272711,-1.417092512509792,-2.179709875453284,-3.719799369521306,-6.126047870436659,-10.30705138375584,-inf
0.414,2,4,0.1297123432159423,0.06248374349265,0.0011215857050816,-0.0015003682262598,-0.0017177292057715,-0.002676253303628,-0.0029333127253647,-0.0030987256430892,-0.0033993144588979,-0.0049447779760354,-0.0057050928803629,-0.0057056291871503,-0.0065705284091758,-0.0066915868117056,-0.0076088328639702,-0.0097289575891314,-0.010429716085926,-0.12393493217542,-0.256128365119276,-0.3368495742251512,-0.4345308949137515,-0.5020374701372717,-0.6607864035945427,-0.7285312861431771,-0.9001530605878176,-0.9595697516158788,-1.1757081655424308,-1.4688386811892031,-2.182575585127693,-3.6423977702888735,-6.285782917920391,-10.116679356785632,-inf
0.415,2,4,0.1786575317382812,0.0753686961681767,0.0035056845702076,-0.0004884431029891,-0.0015608709244418,-0.0026598279743696,-0.0028044457783255,-0.0029167430939303,-0.0036441235712994,-0.0040304354431153,-0.0040350463038682,-0.0056737458786305,-0.0057104429391973,-0.0061342121414092,-0.0062991787530569,-0.0089076961686952,-0.0092731478066774,-0.1183851184675756,-0.2471258950664262,-0.324141782014077,-0.4073878951672438,-0.4720694594063301,-0.6476749701933356,-0.7204243932529392,-0.8858207640098059,-0.9705236268344398,-1.0696633704082998,-1.4327305270770427,-2.1432515296418138,-3.6552970744259463,-6.182064159193275,-10.52053650427924,-inf
0.416,2,4,0.1749343872070312,0.0583279953658949,0.0013146902279055,-0.0023181568580213,-0.0026215879295838,-0.0031496816888027,-0.0037474175290259,-0.00399550466303,-0.0044244148078463,-0.0051513118960591,-0.0056014415280297,-0.005987225205526,-0.0066868504724025,-0.0069722840170078,-0.0070085441925459,-0.0092988222443891,-0.0101548572380547,-0.122238757495962,-0.2642392725764986,-0.3319011980078056,-0.4354307900872353,-0.4866644991936058,-0.6500276383475313,-0.7358553944470633,-0.9219966501358224,-0.9853518895162942,-1.1181646943379098,-1.432969738772398,-2.3706269433607465,-3.680431892989468,-5.861892994822651,-9.873098968319608,-inf
0.417,2,4,0.2262468338012695,0.0709525714773237,0.0058581883266451,-0.0016637348592956,-0.0026257065368028,-0.002727137523983,-0.0037638506928505,-0.0042511590483098,-0.0044001206010742,-0.0054146087112127,-0.0055305038171465,-0.0059523892841486,-0.0060567460386519,-0.0066488910650655,-0.0068640138779218,-0.0082777365818087,-0.0095905681673544,-0.1210946784894769,-0.2591943859738357,-0.3314879334369017,-0.4163297469913556,-0.5014157626069615,-0.6522560325689507,-0.7218753988579987,-0.8875954631241716,-0.9714120765309764,-1.082819407435765,-1.3807156160690954,-2.191811742316541,-3.6591877218634177,-6.22591191535263,-10.227257387713347,-inf
0.418,2,4,0.2319855690002441,0.0651849715087879,0.0029502482090246,-0.0002111107878372,-0.0008314791401039,-0.0028086557251328,-0.0028507626260175,-0.003089947320359,-0.0034750101686976,-0.0049733640016219,-0.0058845651598519,-0.0062329732759564,-0.0064731283500866,-0.0065355000984296,-0.0066852154641384,-0.0103330541612738,-0.0131230879419394,-0.1191884552375684,-0.256450543224563,-0.3184018321261182,-0.4261586656391983,-0.4854734456798918,-0.6554896610610327,-0.7224710181016368,-0.8807072819228114,-0.9355371100677422,-1.0587853158043112,-1.3333365179533754,-2.169308396926996,-3.644471157167864,-6.17429908155706,-inf,-inf
0.419,2,4,0.1776912212371826,0.0649146471147314,0.0018737158974684,0.0004526667393687,-0.0025442738736809,-0.0029931346437467,-0.0032126947079011,-0.0032388359540166,-0.0038706534110448,-0.0050451757758483,-0.0053688828275681,-0.006018483557438,-0.0060223773014336,-0.0067609677125034,-0.0068665188824418,-0.0068898340908715,-0.0092569030757348,-0.1211640228828032,-0.2552256902124732,-0.3353463047393581,-0.4184907590140289,-0.4891004613776303,-0.6559447596464578,-0.72869389381148,-0.887433583519079,-0.967895751100148,-1.0827322461305806,-1.427725097388445,-2.0293658540514,-3.357653634321372,-6.153096946751114,-9.818068507755129,-inf
0.42,2,4,0.2281751632690429,0.0671576856590543,0.0046569812540561,-0.0023302716621912,-0.0028538549214956,-0.0032561490214198,-0.0033716554199462,-0.0040571093118352,-0.0042773861716088,-0.0044915161908261,-0.0055687982602583,-0.0062543623767623,-0.0064603172973895,-0.0066905582737802,-0.0075818242991042,-0.0098902306306322,-0.0110340577260838,-0.1198496666343546,-0.2546657700091336,-0.3268517047865349,-0.4129898651229684,-0.4847073388648674,-0.662681618139044,-0.7178560024464259,-0.8767898344546784,-0.933490236579782,-1.0225484850869029,-1.3946100234146497,-2.155370928969764,-3.5530128711531037,-6.2894087544272175,-inf,-inf
0.421,2,4,0.1698031425476074,0.0623409500697311,0.0017513721856986,-0.0020637148134593,-0.0027433438678242,-0.0029978008038904,-0.003453744689476,-0.0038763560595291,-0.0046344746819169,-0.0046493987643022,-0.0060235522382889,-0.0060715006403046,-0.006405521659504,-0.0068391148922676,-0.0069491790287037,-0.0079868374316104,-0.009065698290041,-0.1216120086652562,-0.2660050200337072,-0.337024525494608,-0.4247815241889131,-0.4942565135518173,-0.661239889723889,-0.7389261927307803,-0.8967828663621744,-0.9723486506323942,-1.114568652000488,-1.4196948930299438,-2.3228646751526085,-3.495619217983533,-6.015572869493679,-10.17415980642535,-inf
0.422,2,4,0.1264300346374511,0.0562086945663612,0.0023049836966576,-0.0020487833905644,-0.0031734603772712,-0.0033113765716992,-0.0034992793014343,-0.0040486795474263,-0.0046432067053662,-0.0049452359270873,-0.0058151923167122,-0.0060841550783938,-0.0063054953770027,-0.006932422502025,-0.0072336773902628,-0.0102868040938265,-0.0120236174323274,-0.1247278382326972,-0.2667428157356437,-0.3386908397288753,-0.431071475226997,-0.4995373527582883,-0.6701405788809492,-0.7399654832859217,-0.9065086906303612,-0.9954324412474465,-1.1126927301588776,-1.4590427604275449,-2.3201720940926878,-3.737507280219387,-6.563592813646349,-10.05131869415755,-inf
0.423,2,4,0.2240962982177734,0.0718128944274128,0.002740367424115,-0.0020914453484489,-0.0022260786226064,-0.0028758398014341,-0.0031042421966618,-0.0031663759645024,-0.0041995292956139,-0.0051865000582725,-0.0055456960060569,-0.0059870271474022,-0.0067890601015006,-0.0069727428059548,-0.0070401903554232,-0.0108939186399282,-0.0118642945545877,-0.1215360392000825,-0.2612687179872033,-0.3287072861949887,-0.4215048880253789,-0.48408943856637,-0.6645911366607663,-0.7256161074499119,-0.8934630154963911,-0.9695075365524092,-1.0667337750017392,-1.493733173858008,-2.3409574222778238,-3.707235856778516,-6.480717998747502,-inf,-inf
0.424,2,4,0.2223126888275146,0.0638861565790788,-0.0010224068312327,-0.0015873420877249,-0.0026743109893889,-0.0028009376288021,-0.0034052499436839,-0.0040174233842384,-0.0043852744715129,-0.0053841358195393,-0.0060228333769395,-0.007052029160751,-0.0071248371425959,-0.0075140186326727,-0.0077151474989414,-0.0104027161061979,-0.0118813324540272,-0.1241346706221135,-0.2548711921455179,-0.33333728905409,-0.4264816488472838,-0.495154244747615,-0.6643314436899765,-0.7487660557604282,-0.9053282080500142,-0.9777920166782728,-1.103150593234801,-1.4377111558361526,-2.245491316686364,-3.803740522195537,-6.412812601862585,-inf,-inf
0.425,2,4,0.1759340763092041,0.0698255435100161,0.0011658370448042,-0.0021325459310691,-0.0026533596704025,-0.0030105123033895,-0.0032694937633083,-0.0043929496644337,-0.0046786280350513,-0.0057865304034906,-0.0058418537468357,-0.005895208786399,-0.006192180080394,-0.006877260692897,-0.0071051725420227,-0.0092566170022718,-0.0121279889726864,-0.1227711742154219,-0.2633713857050698,-0.3347794657996478,-0.4311094121065493,-0.5024090521138799,-0.6781415602224213,-0.7471355948597047,-0.9099285213813264,-0.9624422924711256,-1.1063404562067831,-1.468044259884545,-2.223899421629597,-3.6788017168160345,-6.227494955825527,-10.187284605395591,-inf
0.426,2,4,0.1777100563049316,0.0704717185648652,0.0074244924536523,-0.0002504503279841,-0.0013453041914902,-0.0022929366738807,-0.0024783336536212,-0.0033513104238573,-0.0035910190422099,-0.0050169151497228,-0.0054406002948103,-0.0056679296899814,-0.0058895868151552,-0.0064348997444046,-0.0067111768075903,-0.0081567389956928,-0.0093201676092304,-0.1276676759076674,-0.2588398180925651,-0.3414961998420899,-0.4191167583087656,-0.4906024345433425,-0.6700323212163356,-0.7505200232940523,-0.9063240248340704,-0.9804641798453384,-1.0747522874172373,-1.4729490735849502,-2.315804240774912,-3.8582420138679296,-6.562553325659121,-10.89701854021159,-inf
0.427,2,4,0.1783938407897949,0.0637711563885215,0.00400314521804,-0.0013630289118273,-0.0027295648209935,-0.0034738449605043,-0.0035015397018423,-0.0040585381858361,-0.0045434444086689,-0.0054941821485948,-0.0056864371858069,-0.006076952748631,-0.0060903087763546,-0.0065428050876592,-0.0066881901099742,-0.0073149352029139,-0.0111645615299783,-0.1204058492181028,-0.2617713873540949,-0.3415951091948717,-0.4293036246723818,-0.4931697968608265,-0.671945742222211,-0.7482563588843717,-0.9088677877267874,-0.9893141386119544,-1.136881282117527,-1.5502006491327542,-2.4048617900504947,-3.997577625997957,-6.888461589918229,-10.26116297102966,-inf
0.428,2,4,0.229701280593872,0.0597392063587405,-0.0005878908555525,-0.0022498390747459,-0.0028462066385476,-0.0033723891085468,-0.0033772520830526,-0.0040713624388058,-0.0044903727110148,-0.0057987174994384,-0.0058364017250689,-0.0065099237690033,-0.0065984159565624,-0.0067476097671369,-0.0070894246382635,-0.0089562062719006,-0.0123024801198926,-0.1276610251060154,-0.2660141403845232,-0.3454713508130649,-0.4329596785219948,-0.4939728733137425,-0.6714556148306472,-0.7454425517196624,-0.9047071033162934,-1.0111798168711692,-1.1325285752514602,-1.414621044564437,-2.3519665744231637,-3.853886066200365,-6.745526714874392,-inf,-inf
0.429,2,4,0.2255351543426513,0.068908801671845,0.0021514988530587,-0.0014559498046468,-0.002458409036319,-0.0027534341209617,-0.0034885601908031,-0.0036242432399681,-0.0047826358311242,-0.0052063309089875,-0.00573427403891,-0.0061143738929324,-0.0061860068468206,-0.0062776590983562,-0.0077699547046165,-0.010650854838602,-0.0106772411732885,-0.1202601546347379,-0.2581150678288266,-0.3347985067765443,-0.4157099683682345,-0.4930631419989711,-0.6658567144341191,-0.7338669535007092,-0.8993302753464132,-0.9660013318545716,-1.068994014417829,-1.4947205354430195,-2.4211442729937853,-3.852586922241477,-6.661453337226451,-inf,-inf
0.43,2,4,0.2240538597106933,0.0722938871109581,0.0058962830835448,-0.0016665295270727,-0.0025178254113325,-0.0029780503572467,-0.0033610311913983,-0.0034183279435651,-0.0049801653258287,-0.0054183672538906,-0.0054288282051281,-0.0054963625970104,-0.0054989929503264,-0.0060166381924356,-0.0065491537529402,-0.00930299317687,-0.0099191156291279,-0.1224775351961372,-0.2651209789840277,-0.328520470769367,-0.4274703044006019,-0.5023001273470522,-0.671823790373349,-0.7426399631149762,-0.914528915986708,-0.9755112107867056,-1.0640199332920677,-1.4277741559606572,-2.393918492595782,-4.117229028754519,-6.86315987905592,-inf,-inf
0.431,2,4,0.2282609939575195,0.0692733825181779,0.000131395027957,-0.0023134167282092,-0.0024543458489088,-0.0030211876935325,-0.0032122221803833,-0.0034064769419265,-0.0045328040642492,-0.0057071045900068,-0.0057200498079851,-0.006103758683056,-0.0061887648443898,-0.0065326861497803,-0.0071738568351703,-0.0115655533003388,-0.0117875663954719,-0.1230942052856387,-0.2694861422612998,-0.3408705532324964,-0.4213368787217962,-0.4965666183770584,-0.6853702337666541,-0.7519054627954661,-0.959385421435258,-1.024487407175757,-1.1658234805418597,-1.5248678353167326,-2.4472811878294065,-3.98453001171514,-6.833726406049604,-inf,-inf
0.432,2,4,0.1663753986358642,0.0707842445362601,0.0091495986457441,-0.001659505253644,-0.0016966078789659,-0.002264279781386,-0.0026191504608792,-0.0026241387688376,-0.0040493697763883,-0.0049351985107992,-0.0058433107896945,-0.0060189726470787,-0.0060281291730124,-0.0063680249069575,-0.0070510132330314,-0.0088653980209212,-0.0093557204208295,-0.1313254850235201,-0.2702673932231699,-0.3538359811461254,-0.4335111085870902,-0.5071617328607995,-0.6933184570407666,-0.773638405856286,-0.9489520996149544,-1.0334879924412017,-1.153526567861431,-1.5554857148683243,-2.4791113935592715,-4.04175909863969,-6.997888824202521,-11.029352902746778,-inf
0.433,2,4,0.2323682308197021,0.0605988354376726,0.0015646272914373,-0.0023905757575898,-0.0027435776212538,-0.0031072807042953,-0.0033698597710972,-0.0040507286350879,-0.0046015655478427,-0.0056039246279031,-0.0057508325676208,-0.0062644100701858,-0.0063015633319315,-0.0064877215026615,-0.0075486154336266,-0.0091906011469992,-0.0106838910362436,-0.1233522863178445,-0.2787255990854432,-0.3496004824741777,-0.4469446275031416,-0.5101870090483541,-0.6944808552073746,-0.7669079205269388,-0.9352802800935808,-1.0009035002293794,-1.161512357799962,-1.5812965404248112,-2.32416850523617,-4.175351391949183,-6.733138332045773,-inf,-inf
0.434,2,4,0.2231030464172363,0.0747145654550515,0.0058456166692653,-0.0008612575218538,-0.0010297573547526,-0.002153761994816,-0.0027658730837005,-0.0028728761068913,-0.0034877006538948,-0.0042245612400666,-0.0042740494267259,-0.0051233107141872,-0.0051484761993879,-0.0055396644438447,-0.0066447747471811,-0.0086364549135412,-0.0113012760201384,-0.123917162038487,-0.2709917518643573,-0.341625842550863,-0.4337174598968921,-0.5038673500175471,-0.6902078908875766,-0.763414361279023,-0.9305190382633132,-1.0139306520012217,-1.145989312325548,-1.5648638562531472,-2.301682005795543,-3.9735169138003017,-6.558107695001517,-10.557658150530768,-inf
0.435,2,4,0.2238647937774658,0.0661781291905622,0.008034655399721,-0.0018405256660453,-0.0023965362571127,-0.0026227023545756,-0.0031820046875799,-0.0040776344659736,-0.0045874973261426,-0.0055227297070195,-0.0057901946713768,-0.0060672438937558,-0.0060688373025355,-0.0063913462877707,-0.0065040211637971,-0.0094485941203835,-0.0094705032458226,-0.1291150944594045,-0.265089033338637,-0.3433740107885,-0.4310820359111968,-0.5029419628603259,-0.683687307567584,-0.7569840211777956,-0.9204080401237548,-1.0082298167117254,-1.1325237255716216,-1.5035818561651275,-2.3587205691058992,-4.106397456498485,-6.995903567317262,-inf,-inf
0.436,2,4,0.2226049900054931,0.0736156480080626,0.009897545881355,-0.0009097863398091,-0.0021244185134946,-0.0022390726014511,-0.0028769319363113,-0.0030724382470124,-0.0039204856149489,-0.0049726660377035,-0.0051341647264302,-0.005656310496807,-0.0057058411010165,-0.0057087289909984,-0.006777270764534,-0.00800377344973,-0.0088236848477897,-0.1406024168722907,-0.2992856617553772,-0.3563275161060685,-0.4523922211795818,-0.5200169988530708,-0.7108784008737572,-0.7847696011143739,-0.9592188504390792,-1.0779005030876383,-1.1899010500765748,-1.5972996974140623,-2.232593132870416,-3.956955551842372,-6.612638007400136,-inf,-inf
0.437,2,4,0.1791820526123047,0.0643565768600852,-0.0004794003748196,-0.0027930639001398,-0.0029760967716175,-0.0030755372297521,-0.0039813618665201,-0.0040383341523108,-0.0042769048269177,-0.0056410382020132,-0.0056667230379206,-0.0061420447532673,-0.006210079436526,-0.0064962516592314,-0.006610630080776,-0.0102747459081614,-0.0107117484135985,-0.1221315511490532,-0.2778725867240031,-0.3508330230823544,-0.4452549784573848,-0.5276676052337017,-0.7045828441892937,-0.7774256071861912,-0.9426682132498252,-1.0253910372472217,-1.146162612351156,-1.490745226880153,-2.280841973004327,-3.90387415624525,-6.898889101492687,-10.561572613959004,-inf
0.438,2,4,0.1803169250488281,0.0671591877981372,0.0053203287436989,-0.0019607306362641,-0.0022878955322099,-0.0024842218704061,-0.0027705546624324,-0.002970809211775,-0.003638799427202,-0.0053265306645461,-0.0055336235125561,-0.0057514293991044,-0.0058777561665638,-0.0061247477111796,-0.0061450998102486,-0.0085110079281828,-0.0094126362202559,-0.1331904938229167,-0.2886652200492701,-0.3635651320168397,-0.456538933078168,-0.5195730714048324,-0.7098821087866699,-0.7860236218201901,-0.9603989086334236,-1.0130691603923778,-1.1455264845012745,-1.5165034812465237,-2.3277887992764703,-4.012824367653482,-6.630585917428595,-10.587226951737858,-inf
0.439,2,4,0.175286054611206,0.0705300051081469,0.0055317531142556,-0.0015403962748302,-0.0021276518939284,-0.0030233288633093,-0.0032828933751038,-0.0046122860044965,-0.0047602441485522,-0.0058224236687333,-0.0058319376406991,-0.0060239230349264,-0.0061621615345077,-0.0062493701172052,-0.0062894747931342,-0.0096751673346784,-0.0104684072108411,-0.1229856117409073,-0.2799198949338128,-0.3551146078582623,-0.4362787677836729,-0.514317546334525,-0.694645578197641,-0.778051513605764,-0.947758651858039,-1.052559924246089,-1.1520519721943518,-1.6335966256590724,-2.3686705485014072,-4.233147923849783,-6.736072797079943,-10.995166425596237,-inf
0.44,2,4,0.129244327545166,0.0605101980500559,0.0027127642326075,-0.0020274097079884,-0.0021508551369416,-0.0024223334008282,-0.0024964051785835,-0.0034570216680409,-0.0041965472458217,-0.0053426003205606,-0.0055188260102084,-0.0058295901509595,-0.0060668277291447,-0.0067121877491437,-0.0072021202194226,-0.0088603242757289,-0.0105685929346365,-0.1272381545522954,-0.2798123713348869,-0.3558228093638497,-0.447904734722957,-0.5222116058102757,-0.7221708565704831,-0.7844642737676774,-0.9676612959932012,-1.068472914597823,-1.186441577828486,-1.644399155710655,-2.448307348722233,-4.0605003709680805,-6.632031480722191,-10.717392072228089,-inf
0.441,2,4,0.2266116142272949,0.0648754368557977,0.0044461300147961,-0.0008171209550078,-0.0013395690256024,-0.0015615001069502,-0.0025637998315816,-0.0026276587662889,-0.0045114547595199,-0.0053056018779082,-0.0054071649877464,-0.0055429905039891,-0.0058060682229469,-0.0059396069463597,-0.0066855774800794,-0.0071531788366997,-0.0091246914954313,-0.1315321662613488,-0.2856202024952207,-0.3546452876585941,-0.4462590418092983,-0.5221282585452424,-0.7087795256653373,-0.7800165950071387,-0.9724072603549012,-1.0237815505735877,-1.1815682398125196,-1.535568402801306,-2.3511687593315584,-4.273543324050139,-7.253900306227771,-inf,-inf
0.442,2,4,0.2262525558471679,0.0687013001040462,0.0042955911980688,-0.0024337642742152,-0.0029988917556363,-0.0031565981717323,-0.003219006593858,-0.0032364047139061,-0.0038605328889702,-0.0048520096883349,-0.0049929588049506,-0.0055490690982,-0.005846797227015,-0.0061803264226817,-0.0070981370535514,-0.0097745383832357,-0.0116863987828048,-0.1211479345156488,-0.2676066794437925,-0.3384565588314435,-0.4207793855555503,-0.5050009326209204,-0.6879122626261093,-0.7509013871956307,-0.9265164299618912,-1.0677789164260292,-1.176315385782374,-1.6070799307385255,-2.329458550740134,-4.175689655965925,-6.930675207666279,-inf,-inf
0.443,2,4,0.1674623489379882,0.0621954681703569,0.0018020350998381,-0.0026135603452762,-0.0026200776902689,-0.0031967871673759,-0.0034871916832579,-0.0042825361362757,-0.0050028579227113,-0.0057931327664683,-0.0058984149218726,-0.0062168242497285,-0.0063988390658453,-0.0065409328195208,-0.0068870125075997,-0.0080896357568505,-0.0108358397997619,-0.1268730877329621,-0.2759434972163368,-0.3464914434701679,-0.4391264238154101,-0.5100384438624922,-0.7108373853139675,-0.7728393108329525,-0.9593329441298076,-1.0455462120109458,-1.1776841384399506,-1.634760183847456,-2.470086999822513,-4.12164933165452,-7.131745399142087,-10.884446887414338,-inf
0.444,2,4,0.1792819499969482,0.0619614646182775,0.0051443288704892,-0.0020366186307383,-0.0023401865935886,-0.003119217234375,-0.0031790393694928,-0.0039153965117645,-0.004150861520334,-0.0054190629043473,-0.0056647478478002,-0.0059107553901017,-0.0061569078864282,-0.0062969377659955,-0.0074338443096902,-0.0087071395411974,-0.0111156792418013,-0.1318523764180891,-0.2865697753037446,-0.3551600475711927,-0.4417855270143641,-0.5179895747279961,-0.703990792243821,-0.7741342733580817,-0.950374241901381,-1.0394300595519788,-1.1466546997939062,-1.5335114942683934,-2.468915067351378,-4.327418885935958,-6.866646189656773,-11.261076068871422,-inf
0.445,2,4,0.1772022247314453,0.0656415779275925,0.0044080527450032,-0.0009036616649898,-0.0022007426793787,-0.0022236951103103,-0.0026369491516013,-0.0029431508463753,-0.0036299162416386,-0.0048028060570872,-0.0053341579330887,-0.0055177967845251,-0.0058601665759403,-0.0061343719385247,-0.0071549164035538,-0.0097845228420612,-0.0107546841157098,-0.1300783060599946,-0.2790448654388454,-0.3556570093389969,-0.4531351754538931,-0.5220567588063973,-0.713135834903261,-0.7835162498725313,-0.9612400100931824,-1.045499524333385,-1.220520311320331,-1.649292042168337,-2.327758584874318,-4.435915041436908,-7.170735888581089,-11.0998764125487,-inf
0.446,2,4,0.1801729202270507,0.0666275183499915,0.0051073800060833,-0.0015983872205387,-0.002462076946999,-0.002472599438806,-0.0028872455934291,-0.0035292002887499,-0.0041685866458909,-0.0044253161481405,-0.0049784441205675,-0.004997732314314,-0.0056061292612723,-0.0065338811913267,-0.0068976970752205,-0.0089284119965945,-0.010863195853795,-0.1288818925175714,-0.2860676248732081,-0.3512974404720602,-0.447740526533775,-0.5263687334844199,-0.7250979137534656,-0.7935410079962335,-0.973844031258838,-1.0652432202610571,-1.2309324027514648,-1.599964923330515,-2.4283783925647064,-4.072194471721429,-6.977625075131727,-11.17721991616484,-inf
0.447,2,4,0.2303063869476318,0.0540674119140771,0.0034755129669283,-0.0021849128573613,-0.0023879605753443,-0.0026224406036651,-0.002821979411975,-0.0042275329909242,-0.0043807314382606,-0.0047067758373878,-0.0050232449123503,-0.0054087553012229,-0.006338007249598,-0.0063649902633307,-0.0075992207025788,-0.0095942073328567,-0.0098907008435731,-0.1274246418834244,-0.2833751016420798,-0.3521256335113528,-0.4536496087178396,-0.5223999210683634,-0.7122343497456513,-0.7959056797509498,-0.9575361620621377,-1.0270688602819733,-1.1858177528908247,-1.5724282547448372,-2.34848858106725,-4.491406516495751,-7.0931121250328415,-inf,-inf
0.448,2,4,0.2335481643676757,0.0605032933750351,0.0036049630271088,-0.0019371617813143,-0.0024203969034361,-0.0027996759319967,-0.003050078142801,-0.0032751113834518,-0.0040388210871137,-0.0047728832921282,-0.0053538859845688,-0.0053981806834353,-0.0054161835522348,-0.0058298369099315,-0.0062291824404223,-0.0083230011375052,-0.0096867611021017,-0.1353485298222309,-0.292980814016912,-0.3652725009578331,-0.4620000884080734,-0.5303945100783183,-0.7413995379068259,-0.8006825814352239,-0.998992606156524,-1.05925404341366,-1.2131810902412636,-1.585436931334998,-2.3150760855901225,-4.215736519908213,-7.13530096773472,-inf,-inf
0.449,2,4,0.2238135337829589,0.0642463825183129,0.0060042095034168,-0.0019922988153718,-0.0022775682657376,-0.0023468232552922,-0.0027195850183897,-0.0032023569654614,-0.0036001699535612,-0.0053792557052312,-0.0054110518524556,-0.0054622106905023,-0.0057353783673243,-0.0061640333074137,-0.007914443361827,-0.0096644313700962,-0.0105807417295699,-0.1364307128502685,-0.2952169188300564,-0.3687721886826741,-0.462300293653107,-0.5365191240154078,-0.7361523403579165,-0.8022654077319771,-0.9919532714861454,-1.0827438996726304,-1.163314341238225,-1.500516751123107,-2.1465337006897345,-4.279057902971672,-6.970311341300689,-inf,-inf
0.45,2,4,0.2254993915557861,0.0713938394202281,0.0054667337913313,-0.0012227357283911,-0.0015025426126009,-0.0024610786494217,-0.0027174892241653,-0.0034304114566476,-0.0035227749869399,-0.0048196347741817,-0.0050736152216586,-0.0054242587195953,-0.0055059556863232,-0.006231224721147,-0.0064571632409792,-0.0084020094924182,-0.009003305748766,-0.135102951662049,-0.2931432681864598,-0.3704794164746707,-0.4606099812551981,-0.5379043098416791,-0.736602277525034,-0.8064039154311856,-0.9877883443745716,-1.0548593082797602,-1.189534883400973,-1.547368061019896,-2.404150119165412,-4.453006258252199,-6.944968966635694,-inf,-inf
0.451,2,4,0.2227616310119629,0.0639728312961854,-0.0002705359824242,-0.0016626381554086,-0.002113577905448,-0.0025765561031688,-0.0026045627902129,-0.0039766824752783,-0.0046542293001648,-0.0053155116323414,-0.0054393297685302,-0.0054817191819806,-0.0059608625438686,-0.0062334723334508,-0.0069563645499285,-0.0096061018950264,-0.0113356516063117,-0.1342833218442244,-0.2968997376331578,-0.3692807464111411,-0.4658229762822998,-0.5339383601523756,-0.7505818507149172,-0.8067866219133764,-1.0064475096195262,-1.1142434565708383,-1.2424736887711518,-1.6821799202910137,-2.4827527882132343,-4.214874200143061,-6.941876303325053,-inf,-inf
0.452,2,4,0.1282217502593994,0.0615489554860187,0.0013194609649401,-0.0019467930620465,-0.0026707528300327,-0.0030455496880769,-0.0031208470594559,-0.0036543524003416,-0.0037239969279437,-0.0047427925360655,-0.0055826769541679,-0.0058662867325032,-0.0062978542817248,-0.0066011135071941,-0.0066594800068294,-0.0081366274834845,-0.0112092677046807,-0.1383294442771864,-0.3017732655762943,-0.3737443967702673,-0.469726067890174,-0.5420233540318393,-0.7517563405617711,-0.8334722482187867,-1.0012435725327786,-1.0942965919833847,-1.1861305547665155,-1.649526265243281,-2.4876622021176686,-4.481658901917249,-7.17596343189986,-11.415980813232478,-inf
0.453,2,4,0.1785948276519775,0.0645085928509166,0.0034025649724426,-0.0016258558469568,-0.0023191611408045,-0.0024773832434138,-0.0027562180675143,-0.0036938660408131,-0.0037585174911748,-0.0048061898393227,-0.0054949085569701,-0.0057692041473294,-0.0057758278394358,-0.0061578530108324,-0.0064855996432188,-0.0084963692407827,-0.0092549687999734,-0.1345457031378007,-0.2983366365795291,-0.370710822971639,-0.4650290261570285,-0.5415597979482331,-0.7382038541926916,-0.8125766089677902,-0.9915060306244148,-1.1006380773765785,-1.2025501601251187,-1.605977715360392,-2.5099846988733567,-4.1799809994693335,-6.904996028458407,-11.177961633672274,-inf
0.454,2,4,0.223752737045288,0.0607049385528321,0.0022407136676426,-0.0004031415258498,-0.002413155403922,-0.0025964350926518,-0.0027863880999044,-0.0033931021251552,-0.0042293824497491,-0.0045300242929141,-0.0051212227713215,-0.0053988341633383,-0.0057037225027647,-0.0062200442733142,-0.0068975971579287,-0.009222418969224,-0.0094312561876974,-0.1393485798138328,-0.3143198792814475,-0.3789495431504781,-0.4734141765113773,-0.5495724106179509,-0.7608656416448554,-0.8282868148883191,-1.0135819272665632,-1.111780945613656,-1.1869190050864893,-1.7236396196868249,-2.487458413455422,-4.495310219250077,-7.395182785065005,-inf,-inf
0.455,2,4,0.2241113185882568,0.0629022355442,0.0029262247868231,-0.0021957506278393,-0.0025384251752519,-0.0026113945829675,-0.0030460228750778,-0.003986373553218,-0.0049865703780748,-0.0049886765383993,-0.0055144214746678,-0.0055820914762484,-0.0056082611903457,-0.0061129419244287,-0.0065112825723255,-0.0087202344796601,-0.0100601198830394,-0.1419836638513253,-0.3031595057977142,-0.3728641434226457,-0.4777055867104205,-0.5433039654844268,-0.769061845372801,-0.8283079365945989,-1.026821616966319,-1.1687276816395578,-1.3284138895308608,-1.726893988619755,-2.6344706760659804,-4.33873144863747,-6.964192932760401,-inf,-inf
